record,source,Institution Accession Number ,Country,State,County,island,Locality Detail,Collector(s),order,family,acceptedFamily,Subfamily,Genus,acceptedGenus,Subgenus,acceptedEpithet,Subspecies,acceptedName,original_date,month,day_arabic,year,TO Date Collected,day_messy,month_messy,Drawer,Survey,Sex,Collecting Remarks,Type,Curation Remarks,Stage,Elevation
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,"NNW Bldg, Jackson Hwy near water tank","SE Miller, CD Nagano",Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,17.x.1980,10,17,1980,19.x.1980,17,x,26R-04653,Channel Islands Survey,,UV light trap,,,,1500 ft
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,L.M. Martin,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,18.iii.1940,3,18,1940,,18,iii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,L.M. Martin,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,18.iii.1940,3,18,1940,,18,iii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,12.xi.1939,11,12,1939,,12,xi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,12.xi.1939,11,12,1939,,12,xi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.19440,7,14,1944,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.1940,7,14,1940,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.1940,7,14,1940,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,5.iv.1939,4,5,1939,,5,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.1940,7,14,1940,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.1940,7,14,1940,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.1940,7,14,1940,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,24.vi.1940,6,24,1940,,24,vi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,14.vii.1940,7,14,1940,,14,vii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,15.xi.1940,11,15,1940,,15,xi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,15.xi.1940,11,15,1940,,15,xi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,27.v.1939,5,27,1939,,27,v,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,27.v.1939,5,27,1939,,27,v,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,27.v.1939,5,27,1939,,27,v,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,17.iii.1940,3,17,1940,,17,iii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,L.M. Martin,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,28.v.1939,5,28,1939,,28,v,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,G.P. Kanakoff,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,9.vii.1940,7,9,1940,,9,vii,26R-04653,Channel Islands Survey,,Emerged 19.vii.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,28.v.1940,5,28,1940,,28,v,26R-04653,Channel Islands Survey,,Emerged 28.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,G.P. Kanakoff,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,9.vii.1940,7,9,1940,,9,vii,26R-04653,Channel Islands Survey,,Emerged 9.vii.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,G.P. Kanakoff,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,9.vii.1940,7,9,1940,,9,vii,26R-04653,Channel Islands Survey,,Emerged 9.vii.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Toyon Bay,S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,9.11.1981,11,9,1981,,9,11,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Toyon Bay,S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,10.x.1982,10,10,1982,,10,x,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Isthmus area 2,S.E. Miller,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,20.ii.1981,2,20,1981,21.ii.1981,20,ii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Toyon Canyon,S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,13.x.1982,10,13,1982,,13,x,26R-04653,Channel Islands Survey,,Blacklight,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,"Catalina Island Marine Institute, Toyon Bay",S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,15.xii.1981,12,15,1981,,15,xii,26R-04653,Channel Islands Survey,,Blacklight,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Sea Elephant Beach,C.D. Nagano,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,28.xii.1979,12,28,1979,29.xii.1979,28,xii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Sea Elephant Beach,C.D. Nagano,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,28.xii.1979,12,28,1979,29.xii.1979,28,xii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,"Catalina Island Marine Institute, Toyon Bay",S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,2.iii.1982,3,2,1982,,2,iii,26R-04653,Channel Islands Survey,,Porch light,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,"Catalina Island Marine Institute, Toyon Bay",S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,12.xii.1981,12,12,1981,,12,xii,26R-04653,Channel Islands Survey,,Porch light,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Toyon Bay,S. Bennett,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,31.i.1982,1,31,1982,,31,i,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,Emerged 8.v.1940,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,pallescentella,,Tinea pallescentella,12.iv.1940,4,12,1940,,12,iv,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,C. Henne,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,niveocapitella,,Tinea niveocapitella,8.v.1940,5,8,1940,,8,v,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,L.M. Martin,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,niveocapitella,,Tinea niveocapitella,19.xii.1939,12,19,1939,,19,xii,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Jackson Hwy near water tank,C.D. Nagano,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,17.x.1980,10,17,1980,19.x.1980,17,x,26R-04653,Channel Islands Survey,,,,,,500 ft
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Jackson Hwy near water tank,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,irrepta,,Tinea irrepta,17.x.1980,10,17,1980,19.x.1980,17,x,26R-04653,Channel Islands Survey,,,,,,500 ft
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Niditinea,Niditinea,,fuscella,,Niditinea fuscella,15.xi.1939,11,15,1939,,15,xi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Jackson Hwy near water tank,C.D. Nagano,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,,,,17.x.1980,10,17,1980,19.x.1980,17,x,26R-04653,Channel Islands Survey,,,,Note: Tinea occidentella? Amydria onagella?,,500 ft
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tineidae,Tineidae,,Niditinea,Niditinea,,fuscella,,Niditinea fuscella,27.xi.1939,11,27,1939,,27,xi,26R-04653,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tineidae,Tineidae,,Amydria,Amydria,,,,,3.vii.1985,7,7,1985,,3,vii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tineidae,Tineidae,,Amydria,Amydria,,,,,3.vii.1985,7,7,1985,,3,vii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,"Camel Peak, W slope, West Anacapa",,Lepidoptera,Tineidae,Tineidae,,Amydria,Amydria,,,,,4.vii.1985,7,7,1985,,4,vii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tineidae,Tineidae,,Amydria,Amydria,,,,,3.vii.1987,7,7,1987,,3,vii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,Landing Cove,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,3.xi.1987,11,11,1987,,3,xi,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,East Anacapa,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,16.viii.1988,8,8,1988,,16,viii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,23.iv.1981,4,23,1981,,23,iv,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Tinea,Tinea,,occidentella,,Tinea occidentella,31.iii.1981,3,31,1981,,31,iii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,"Eucalptus Grove, Mid Anacapa",,Lepidoptera,Tineidae,Tineidae,,Monopis,Monopis,,crocicapitella,,Monopis crocicapitella,4.v.1986,5,5,1986,,4,v,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,Residence area,,Lepidoptera,Tineidae,Tineidae,,Monopis,Monopis,,,,,5.iii.1982,3,5,1982,,5,iii,26R-04656,Channel Islands Survey,,,,Note 'Monopis sp?',,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Monopis,Monopis,,crocicapitella,,Monopis crocicapitella,24.ix.1981,9,9,1981,,24,ix,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tineidae,Tineidae,,Monopis,Monopis,,crocicapitella,,Monopis crocicapitella,5.iii.1982,3,5,1982,,5,iii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tortricidae,Tortricidae,,Anopina,Anopina,,triangulana,,Anopina triangulana,20.ix.1986,9,9,1986,,20,ix,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,"S slope, Landing Cove, West Anacapa",,Lepidoptera,Tortricidae,Tortricidae,,Argyrotaenia,Argyrotaenia,,isolatissima,,Argyrotaenia isolatissima,22.v.1985,5,5,1985,,22,v,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,Landing Cove,,Lepidoptera,Tortricidae,Tortricidae,,Eucosma,Eucosma,,passiva,,Eucosma passiva,1.vii.1986,7,7,1986,,1,vii,26R-04656,Channel Islands Survey,M,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tortricidae,Tortricidae,,Platynota,Platynota,,stultana,,Platynota stultana,5.v.1987,5,5,1987,,5,v,26R-04656,Channel Islands Survey,,Coreopsis - Baccharis,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Tortricidae,Tortricidae,,Crocidosema,Crocidosema,,plebejana,,Crocidosema plebejana,17.vi.1987,6,6,1987,,17,vi,26R-04656,Channel Islands Survey,,At Coreopsis flower,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tortricidae,Tortricidae,,Crocidosema,Crocidosema,,plebejana,,Crocidosema plebejana,5.v.1987,5,5,1987,,5,v,26R-04656,Channel Islands Survey,,Coreopsis - Baccharis,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tortricidae,Tortricidae,,Clepsis,Clepsis,,peritana,,Clepsis peritana,5.v.1987,5,5,1987,,5,v,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,West Anacapa,,Lepidoptera,Tortricidae,Tortricidae,,Epinotia,Epinotia,,emarginana,,Epinotia emarginana,3.vii.1985,7,7,1985,,3,vii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,East Anacapa,,Lepidoptera,Tortricidae,Tortricidae,,Pelochrista,Pelochrista,,ridingsana,,Pelochrista ridingsana,17.viii.1988,8,8,1988,,17,viii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,"Camel Peak, W slope, West Anacapa",,Lepidoptera,Tortricidae,Tortricidae,,Eucosma,Eucosma,,pallidarcis,,Eucosma pallidarcis,4.vii.1985,7,7,1985,,4,vii,26R-04656,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,,,,,Lepidoptera,Tortricidae,Tortricidae,,Eucosma,Eucosma,,passerana,,Eucosma passerana,5.x.1993,10,10,1993,,5,x,26R-04656,Channel Islands Survey,,,,Genetalia slide # JAP 6829,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Avalon,D. Meadows,Lepidoptera,Tortricidae,Tortricidae,,Episimus,Episimus,,argutana,,Episimus argutana,8.iv.1932,4,8,1932,,8,iv,26R-04657,Channel Islands Survey,F,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,White's Landing,J.P. Donahue,Lepidoptera,Tortricidae,Tortricidae,,Bactra,Bactra,,verutana,,Bactra verutana,22.viii.1970,8,8,1970,,22,viii,26R-04657,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tortricidae,Tortricidae,,Bactra,Bactra,,verutana,,Bactra verutana,29.xi.1939,11,11,1939,,29,xi,26R-04657,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,,Lepidoptera,Tortricidae,Tortricidae,,Bactra,Bactra,,verutana,,Bactra verutana,12.xi.1939,11,11,1939,,12,xi,26R-04657,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Cruz,,L.M. Martin,Lepidoptera,Tortricidae,Tortricidae,,Bactra,Bactra,,verutana,,Bactra verutana,13.viii.1939,8,8,1939,,13,viii,26R-04657,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,,C. Henne,Lepidoptera,Tortricidae,Tortricidae,,Endothenia,Endothenia,,hebesana,,Endothenia hebesana,19.iv.1941,4,19,1941,,19,iv,26R-04657,Channel Islands Survey,,Emerged 19.iv.1941. Larvae on flowers of Castilleja douglasii,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Rosa,,J.A. Comstock,Lepidoptera,Tortricidae,Tortricidae,,Eucosma,Eucosma,,amphorana,,Eucosma amphorana,11.xi.1941,11,11,1941,,11,xi,26R-04657,Channel Islands Survey,,,,,,
