id,observed_on_string,source,year,month,observed_on,time_observed_at,time_zone,user_id,observed_on,,,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,island,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,acceptedOrder,taxon_family_name,acceptedFamily,taxon_genus_name,acceptedGenus,taxon_species_name,acceptedName,taxon_subspecies_name,Notes
14092028,2018/06/08 3:59 PM PDT,iNaturalist,2018,6,6/8/18 0:00,2018-06-08 22:59:00 UTC,Pacific Time (US & Canada),213838,6/8/18,12:00:00,AM,vireolanius,2018-07-06 02:13:54 UTC,2018-07-11 03:39:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14092028,https://inaturalist-open-data.s3.amazonaws.com/photos/20866023/medium.jpg?1530843071,,,,2,0,FALSE,,"san clemente island, ca",San Clemente,32.930444,-118.507166,274,274,,,FALSE,,manual,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
14092029,2018/06/08 4:01 PM PDT,iNaturalist,2018,6,6/8/18 0:00,2018-06-08 23:01:00 UTC,Pacific Time (US & Canada),213838,6/8/18,12:00:00,AM,vireolanius,2018-07-06 02:13:54 UTC,2018-08-19 18:57:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14092029,https://inaturalist-open-data.s3.amazonaws.com/photos/20866052/medium.jpg?1530843101,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.930444,-118.507166,274,274,,,FALSE,,manual,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
29278228,2019/07/21 10:01 AM PDT,iNaturalist,2019,7,7/21/19 0:00,2019-07-21 17:01:00 UTC,Pacific Time (US & Canada),213838,7/21/19,12:00:00,AM,vireolanius,2019-07-21 22:29:25 UTC,2019-07-21 22:51:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29278228,https://inaturalist-open-data.s3.amazonaws.com/photos/45684347/medium.jpg?1563748065,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929458,-118.506142,274,274,,,FALSE,,manual,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
29278230,2019/07/21 10:01 AM PDT,iNaturalist,2019,7,7/21/19 0:00,2019-07-21 17:01:00 UTC,Pacific Time (US & Canada),213838,7/21/19,12:00:00,AM,vireolanius,2019-07-21 22:29:26 UTC,2019-07-21 22:51:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29278230,https://inaturalist-open-data.s3.amazonaws.com/photos/45684326/medium.jpg?1563748051,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929458,-118.506142,274,274,,,FALSE,,manual,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
29278234,2019/07/21 10:05 AM PDT,iNaturalist,2019,7,7/21/19 0:00,2019-07-21 17:05:00 UTC,Pacific Time (US & Canada),213838,7/21/19,12:00:00,AM,vireolanius,2019-07-21 22:29:28 UTC,2019-07-21 22:50:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29278234,https://inaturalist-open-data.s3.amazonaws.com/photos/45684365/medium.jpg?1563748081,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.929458,-118.506142,274,274,,,FALSE,,manual,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
58598635,2020/09/04 8:54 AM PDT,iNaturalist,2020,9,9/4/20 0:00,2020-09-04 15:54:00 UTC,Pacific Time (US & Canada),213838,9/4/20,12:00:00,AM,vireolanius,2020-09-05 14:05:54 UTC,2020-09-05 17:47:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58598635,https://inaturalist-open-data.s3.amazonaws.com/photos/93567751/medium.jpg?1599314693,,,,1,0,FALSE,,"san clemente island, ca",San Clemente,32.930014,-118.5067,302,302,,,FALSE,,manual,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
33759428,2019/09/22 2:00 PM HST,iNaturalist,2019,9,9/22/19 0:00,2019-09-23 00:00:00 UTC,Hawaii,160274,9/22/19,12:00:00,AM,camerondeckert,2019-10-02 17:12:48 UTC,2019-10-02 19:34:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33759428,https://inaturalist-open-data.s3.amazonaws.com/photos/53055732/medium.jpg?1570036286,,,"Not a great photo, but key features visible for ID -- looks to have long, blunt, white-tipped cerci.",1,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.01939833,-119.682745,,,,,FALSE,,,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Enallagma,Enallagma,Enallagma civile,Enallagma civile,,
58187472,8/27/20,iNaturalist,2020,8,8/27/20 0:00,,Pacific Time (US & Canada),3505974,8/27/20,12:00:00,AM,k62lewis,2020-08-31 21:36:07 UTC,2020-09-02 03:17:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/58187472,https://inaturalist-open-data.s3.amazonaws.com/photos/92875004/medium.jpeg?1598909765,,Pine Canyon Lake,"Kristen A. Lewis
Intro to Entomology
Observation 4",2,0,FALSE,,"Santa Barbara County, US-CA, US",Santa Rosa,34,-120,,,,open,FALSE,,,Forktails,Ischnura,Forktails,Insecta,52054,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Ischnura,Ischnura,,,,
1472733,4/29/12 13:32,iNaturalist,2012,4,4/29/12 0:00,2012-04-29 20:32:49 UTC,Pacific Time (US & Canada),95810,4/29/12,12:00:00,AM,kiloueka,2015-05-10 09:12:54 UTC,2016-08-08 21:18:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1472733,https://inaturalist-open-data.s3.amazonaws.com/photos/1825839/medium.JPG?1431249177,,,,2,0,FALSE,,Haypress Reservoir,Santa Catalina,33.352872,-118.361079,199,199,,,FALSE,,,Pacific Forktail,Ischnura cervula,Pacific Forktail,Insecta,62229,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Ischnura,Ischnura,Ischnura cervula,Ischnura cervula,,
65154142,2012/04/29 11:58 AM PDT,iNaturalist,2012,4,4/29/12 0:00,2012-04-29 18:58:00 UTC,Pacific Time (US & Canada),213838,4/29/12,12:00:00,AM,vireolanius,2020-11-18 15:20:33 UTC,2020-11-25 02:56:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/65154142,https://inaturalist-open-data.s3.amazonaws.com/photos/104824801/medium.jpg?1605712789,,,,0,0,FALSE,,"San Miguel Island, California, USA",San Miguel,34.037616,-120.3723741,8300,8300,,,FALSE,,,Black-fronted Forktail,Ischnura denticollis,Black-fronted Forktail,Insecta,103485,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Ischnura,Ischnura,Ischnura denticollis,Ischnura denticollis,,
65154124,2012/04/29 10:58 AM PDT,iNaturalist,2012,4,4/29/12 0:00,2012-04-29 17:58:00 UTC,Pacific Time (US & Canada),213838,4/29/12,12:00:00,AM,vireolanius,2020-11-18 15:20:29 UTC,2020-11-18 15:20:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/65154124,https://inaturalist-open-data.s3.amazonaws.com/photos/104824647/medium.jpg?1605712612,,,,0,0,FALSE,,"Santa Barbara County, CA, USA",San Miguel,34.037047,-120.3723738,7192,7192,,,FALSE,,,Black-fronted Forktail,Ischnura denticollis,Black-fronted Forktail,Insecta,103485,Odonata,Odonata,Coenagrionidae,Coenagrionidae,Ischnura,Ischnura,Ischnura denticollis,Ischnura denticollis,,
1791773,7/22/15,iNaturalist,2015,7,7/22/15 0:00,,Pacific Time (US & Canada),13979,7/22/15,12:00:00,AM,robberfly,2015-07-23 03:53:43 UTC,2016-07-23 02:31:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1791773,https://inaturalist-open-data.s3.amazonaws.com/photos/2170634/medium.JPG?1437623626,,,,2,0,FALSE,,"Channel Islands National Park, CA",Santa Cruz,34.006779,-119.747243,220,220,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
45879229,Tue May 12 2020 16:13:06 GMT-0700 (PDT),iNaturalist,2020,5,5/12/20 0:00,2020-05-12 23:13:06 UTC,Pacific Time (US & Canada),2135101,5/12/20,12:00:00,AM,zccas,2020-05-14 15:56:43 UTC,2020-05-14 18:43:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45879229,https://inaturalist-open-data.s3.amazonaws.com/photos/72765926/medium.jpg?1589471810,,,,1,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Cruz,34.00175245,-119.7143989,306,306,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
83207456,2021/06/13 10:43 AM PDT,iNaturalist,2021,6,6/13/21 0:00,2021-06-13 17:43:00 UTC,Pacific Time (US & Canada),23091,6/13/21,12:00:00,AM,sue_meiman,2021-06-16 00:50:15 UTC,2021-06-16 04:29:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83207456,https://inaturalist-open-data.s3.amazonaws.com/photos/136629711/medium.jpg?1623802504,,,,1,0,FALSE,,"Los Angeles County, CA, USA",Santa Catalina,33.32523534,-118.3552198,56,56,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
1635841,8/21/10 0:35,iNaturalist,2010,8,8/21/10 0:00,2010-08-21 05:35:25 UTC,Central Time (US & Canada),105431,8/21/10,12:00:00,AM,shaunmichael,2015-06-15 18:56:48 UTC,2021-07-06 22:46:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1635841,https://static.inaturalist.org/photos/2006570/medium.jpg?1434394640,,,"at the resevoir in Middle Ranch, common at all areas with year round standing water on the island.",1,0,FALSE,,Middle Ranch CA,Santa Catalina,33.354603,-118.435009,669,669,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
9852512,2015/05/19 12:12 PM PDT,iNaturalist,2015,5,5/19/15 0:00,2015-05-19 19:12:00 UTC,Pacific Time (US & Canada),764494,5/19/15,12:00:00,AM,tomleeturner,2018-02-13 23:19:23 UTC,2018-03-16 00:33:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9852512,https://inaturalist-open-data.s3.amazonaws.com/photos/13494041/medium.jpeg?1518563928,,,,3,0,FALSE,,"Santa Barbara County, CA, USA",Santa Cruz,34.04064806,-119.5746581,,,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
15994378,Fri Jul 13 2018 15:42:05 GMT-0700 (PDT),iNaturalist,2018,7,7/13/18 0:00,2018-07-13 22:42:05 UTC,Pacific Time (US & Canada),280979,7/13/18,12:00:00,AM,emshaph,2018-08-29 07:02:07 UTC,2018-09-16 17:45:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15994378,https://inaturalist-open-data.s3.amazonaws.com/photos/23950096/medium.jpg?1535526132,,,,2,0,FALSE,3,"Santa Catalina Island, , CA, US",Santa Catalina,33.46093791,-118.54687,22,22,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
1805001,7/22/15 12:07,iNaturalist,2015,7,7/22/15 0:00,2015-07-22 19:07:16 UTC,Pacific Time (US & Canada),1,7/22/15,12:00:00,AM,kueda,2015-07-26 23:15:17 UTC,2019-05-04 06:19:44 UTC,research,CC0,http://www.inaturalist.org/observations/1805001,https://inaturalist-open-data.s3.amazonaws.com/photos/2187037/medium.jpg?1437952526,,Libellula saturata,,2,0,FALSE,,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.00794167,-119.7465817,,28874,,,FALSE,,,Libellula saturata,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
12178523,2018-05-05 1:00:36 PM MST,iNaturalist,2018,5,5/5/18 0:00,2018-05-05 19:00:36 UTC,Mountain Time (US & Canada),392423,5/5/18,12:00:00,AM,bjdion,2018-05-05 23:52:50 UTC,2018-05-26 18:55:10 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/12178523,https://inaturalist-open-data.s3.amazonaws.com/photos/17486281/medium.jpg?1525564373,,,,3,0,FALSE,2,"Thompson Dam, Avalon, CA 90704, USA",Santa Catalina,33.35529982,-118.4440571,33,33,,,FALSE,gps,gps,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
1830365,Sat Aug 01 2015 14:23:12 GMT-0700 (PDT),iNaturalist,2015,8,8/1/15 0:00,2015-08-01 21:23:12 UTC,Pacific Time (US & Canada),3494,8/1/15,12:00:00,AM,damontighe,2015-08-04 03:50:18 UTC,2018-08-20 04:31:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1830365,https://inaturalist-open-data.s3.amazonaws.com/photos/2222305/medium.jpg?1438660261,,,,2,0,FALSE,3,"W End Rd, Avalon, CA, US",Santa Catalina,33.46820833,-118.5525133,,,,,FALSE,,,Flame Skimmer,Libellula saturata,Flame Skimmer,Insecta,47817,Odonata,Odonata,Libellulidae,Libellulidae,Libellula,Libellula,Libellula saturata,Libellula saturata,,
46447476,Mon May 18 2020 13:20:41 GMT-0700 (PDT),iNaturalist,2020,5,5/18/20 0:00,2020-05-18 20:20:41 UTC,Pacific Time (US & Canada),2135101,5/18/20,12:00:00,AM,zccas,2020-05-19 02:26:53 UTC,2020-05-19 05:04:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46447476,https://inaturalist-open-data.s3.amazonaws.com/photos/73669698/medium.jpg?1589855255,,,,2,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Cruz,34.00661512,-119.7470683,322,322,,open,FALSE,,,LibÃ©lulas rayadoras,Libellulidae,Skimmers,Insecta,47819,Odonata,Odonata,Libellulidae,,,,,,,
75636034,Sat May 18 2019 11:47:59 GMT-0700 (PDT),iNaturalist,2019,5,5/18/19 0:00,2019-05-18 18:47:59 UTC,Pacific Time (US & Canada),3832852,5/18/19,12:00:00,AM,xenogeniates,2021-04-29 08:58:53 UTC,2021-05-04 07:02:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/75636034,https://inaturalist-open-data.s3.amazonaws.com/photos/123770400/medium.jpg?1619686734,,,,0,0,FALSE,3,"Santa Catalina Island, CA, US",Santa Catalina,33.39586333,-118.3971417,12,12,,,FALSE,,,,Libellulidae,Skimmers,Insecta,47819,Odonata,Odonata,Libellulidae,,,,,,,
4985117,Sat Jan 21 2017 12:59:29 GMT-0800 (PST),iNaturalist,2017,1,1/21/17 0:00,2017-01-21 20:59:29 UTC,Pacific Time (US & Canada),280979,1/21/17,12:00:00,AM,emshaph,2017-01-21 22:34:38 UTC,2019-05-15 05:10:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/4985117,https://inaturalist-open-data.s3.amazonaws.com/photos/6089198/medium.jpg?1485038097,,,"1""-2"" insect, looked like a cross between a Jerusalem cricket and a water strider",1,0,FALSE,3,"2â€“98 Cove Rd, Avalon, CA, US",Santa Catalina,33.46932161,-118.531741,22,22,,,FALSE,,,Dragonflies and Damselflies,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
22216377,2019-04-06 10:09:45 PM PDT,iNaturalist,2019,4,4/6/19 0:00,2019-04-07 05:09:45 UTC,Pacific Time (US & Canada),86100,4/6/19,12:00:00,AM,naturenate,2019-04-08 23:42:47 UTC,2019-04-08 23:43:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22216377,https://static.inaturalist.org/photos/34400558/medium.jpeg?1554766971,,,Odonate carrying tadpole,0,0,FALSE,2,"Little Harbor Rd, Avalon, CA 90704, USA",Santa Catalina,33.38737869,-118.4669037,,,,,FALSE,gps,gps,Dragonflies and Damselflies,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
22216657,2019-04-06 9:48:08 PM PDT,iNaturalist,2019,4,4/6/19 0:00,2019-04-07 04:48:08 UTC,Pacific Time (US & Canada),86100,4/6/19,12:00:00,AM,naturenate,2019-04-08 23:49:36 UTC,2019-04-08 23:49:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22216657,https://static.inaturalist.org/photos/34401011/medium.jpeg?1554767380,,,,0,0,FALSE,2,"Little Harbor Rd, Avalon, CA 90704, USA",Santa Catalina,33.3862114,-118.467865,,,,,FALSE,gps,gps,Dragonflies and Damselflies,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
19738183,2019/01/19 1:01 PM PST,iNaturalist,2019,1,1/19/19 0:00,2019-01-19 21:01:00 UTC,Pacific Time (US & Canada),23091,1/19/19,12:00:00,AM,sue_meiman,2019-01-19 21:46:56 UTC,2019-01-19 21:48:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/19738183,https://inaturalist-open-data.s3.amazonaws.com/photos/30411449/medium.jpg?1547933740,,,In puddle.,0,0,FALSE,,"Los Angeles County, CA, USA",San Clemente,32.89239496,-118.4600519,124,124,,,FALSE,,,,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
5884711,Thu Apr 20 2017 14:43:43 GMT-0700 (PDT),iNaturalist,2017,4,4/20/17 0:00,2017-04-20 21:43:43 UTC,Pacific Time (US & Canada),280979,4/20/17,12:00:00,AM,emshaph,2017-04-21 05:22:05 UTC,2017-04-21 13:11:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5884711,https://inaturalist-open-data.s3.amazonaws.com/photos/7334176/medium.jpg?1492752253,,,,0,0,FALSE,3,"Santa Catalina Island, Avalon, CA, US",Santa Catalina,33.4623651,-118.5454663,25,25,,,FALSE,,,,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
1963139,9/9/11 13:20,iNaturalist,2011,9,9/9/11 0:00,2011-09-09 20:20:39 UTC,Pacific Time (US & Canada),114044,9/9/11,12:00:00,AM,feathersandflora,2015-09-19 22:01:09 UTC,2018-03-04 16:38:32 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1963139,https://static.inaturalist.org/photos/2405302/medium.jpg?1444666724,,,,1,0,FALSE,,Santa Cruz Island Reserve,Santa Cruz,34.007977,-119.758536,631,631,,,FALSE,,,Dragonflies,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
80326991,Tue May 25 2021 12:19:17 GMT-0700 (PDT),iNaturalist,2021,5,5/25/21 0:00,2021-05-25 19:19:17 UTC,Pacific Time (US & Canada),464542,5/25/21,12:00:00,AM,william_hoyer,2021-05-26 05:08:43 UTC,2021-05-26 05:09:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/80326991,https://inaturalist-open-data.s3.amazonaws.com/photos/131650797/medium.jpg?1622005737,,,,0,0,FALSE,3,"Ventura County, US-CA, US",San Nicolas,33.23036633,-119.5193382,10,10,,,FALSE,,,,Odonata,Dragonflies and Damselflies,Insecta,47792,Odonata,Odonata,,,,,,,,
1791771,7/22/15,iNaturalist,2015,7,7/22/15 0:00,,Pacific Time (US & Canada),13979,7/22/15,12:00:00,AM,robberfly,2015-07-23 03:52:31 UTC,2016-09-12 17:34:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1791771,https://inaturalist-open-data.s3.amazonaws.com/photos/2170632/medium.JPG?1437623572,,,Hiked up to a pond behind a dam. A great dragon day!,2,0,FALSE,,"Channel Islands National Park, CA",Santa Cruz,34.006779,-119.747243,220,220,,,FALSE,,,Red Rock Skimmer,Paltothemis lineatipes,Red Rock Skimmer,Insecta,108303,Odonata,Odonata,Libellulidae,Libellulidae,Paltothemis,Paltothemis,Paltothemis lineatipes,Paltothemis lineatipes,,
46447356,Mon May 18 2020 13:51:08 GMT-0700 (PDT),iNaturalist,2020,5,5/18/20 0:00,2020-05-18 20:51:08 UTC,Pacific Time (US & Canada),2135101,5/18/20,12:00:00,AM,zccas,2020-05-19 02:25:25 UTC,2020-05-19 05:06:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46447356,https://inaturalist-open-data.s3.amazonaws.com/photos/73669490/medium.jpg?1589855145,,,,2,0,FALSE,3,"Channel Islands National Park, CA, US",Santa Cruz,34.00689768,-119.7469218,251,251,,,FALSE,,,Rayadora de las rocas rojiza,Paltothemis lineatipes,Red Rock Skimmer,Insecta,108303,Odonata,Odonata,Libellulidae,Libellulidae,Paltothemis,Paltothemis,Paltothemis lineatipes,Paltothemis lineatipes,,
1804997,7/22/15 11:58,iNaturalist,2015,7,7/22/15 0:00,2015-07-22 18:58:49 UTC,Pacific Time (US & Canada),1,7/22/15,12:00:00,AM,kueda,2015-07-26 23:15:11 UTC,2019-05-04 06:19:41 UTC,research,CC0,http://www.inaturalist.org/observations/1804997,https://inaturalist-open-data.s3.amazonaws.com/photos/2187033/medium.jpg?1437952520,,"Paltothemis lineatipes, sex=male",,2,0,FALSE,,"Santa Cruz Island, Santa Barbara County, CA, USA",Santa Cruz,34.008309,-119.746524,106,28874,,,FALSE,,manual,Red Rock Skimmer,Paltothemis lineatipes,Red Rock Skimmer,Insecta,108303,Odonata,Odonata,Libellulidae,Libellulidae,Paltothemis,Paltothemis,Paltothemis lineatipes,Paltothemis lineatipes,,
7711007,Fri Aug 25 2017 07:00:04 GMT-0700 (PDT),iNaturalist,2017,8,8/25/17 0:00,2017-08-25 14:00:04 UTC,Pacific Time (US & Canada),280979,8/25/17,12:00:00,AM,emshaph,2017-08-30 03:47:26 UTC,2019-08-13 17:11:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7711007,https://inaturalist-open-data.s3.amazonaws.com/photos/10129409/medium.jpg?1504147772,,,,3,0,FALSE,3,"2â€“98 Cove Rd, Avalon, CA, US",Santa Catalina,33.46954256,-118.5319856,22,22,,open,FALSE,,,Wandering Glider,Pantala flavescens,Wandering Glider,Insecta,108344,Odonata,Odonata,Libellulidae,Libellulidae,Pantala,Pantala,Pantala flavescens,Pantala flavescens,,
1791853,Wed Jul 22 2015 15:13:09 GMT-0700 (PDT),iNaturalist,2015,7,7/22/15 0:00,2015-07-22 22:13:09 UTC,Pacific Time (US & Canada),13979,7/22/15,12:00:00,AM,robberfly,2015-07-23 04:55:44 UTC,2019-08-12 17:08:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1791853,https://inaturalist-open-data.s3.amazonaws.com/photos/2170747/medium.jpg?1437627675,,,My net was on fire today! Catchin' all the hard-to-catch ones...,4,0,FALSE,3,"Channel Islands National Park, Channel Islands National Pk, CA, US",Santa Cruz,34.01125833,-119.801225,,,,open,FALSE,,,Wandering Glider,Pantala flavescens,Wandering Glider,Insecta,108344,Odonata,Odonata,Libellulidae,Libellulidae,Pantala,Pantala,Pantala flavescens,Pantala flavescens,,
59039594,Tue Sep 08 2020 16:05:17 GMT-0700 (PDT),iNaturalist,2020,9,9/8/20 0:00,2020-09-08 23:05:17 UTC,Pacific Time (US & Canada),213838,9/8/20,12:00:00,AM,vireolanius,2020-09-09 13:49:01 UTC,2020-09-09 21:34:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59039594,https://inaturalist-open-data.s3.amazonaws.com/photos/94304046/medium.jpg?1599659348,,,,1,0,FALSE,3,"San Clemente Island Underwater Range, CA, US",San Clemente,32.99835143,-118.5547525,317,317,,open,FALSE,,,Wandering Glider,Pantala flavescens,Wandering Glider,Insecta,108344,Odonata,Odonata,Libellulidae,Libellulidae,Pantala,Pantala,Pantala flavescens,Pantala flavescens,,
1805013,7/22/15 15:11,iNaturalist,2015,7,7/22/15 0:00,2015-07-22 22:11:49 UTC,Pacific Time (US & Canada),1,7/22/15,12:00:00,AM,kueda,2015-07-26 23:16:10 UTC,2019-08-12 17:12:00 UTC,research,CC0,http://www.inaturalist.org/observations/1805013,https://inaturalist-open-data.s3.amazonaws.com/photos/2187049/medium.jpg?1437952575,,"Pantala flavescens, Wandering Glider",,4,0,FALSE,,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",Santa Cruz,34.01119667,-119.801235,,28874,,open,FALSE,,,Wandering Glider,Pantala flavescens,Wandering Glider,Insecta,108344,Odonata,Odonata,Libellulidae,Libellulidae,Pantala,Pantala,Pantala flavescens,Pantala flavescens,,
50802729,2009/08/21 2:43 PM CDT,iNaturalist,2009,8,8/21/09 0:00,2009-08-21 19:43:00 UTC,Central Time (US & Canada),19563,8/21/09,12:00:00,AM,henicorhina,2020-06-24 19:01:47 UTC,2020-07-25 17:07:08 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/50802729,https://inaturalist-open-data.s3.amazonaws.com/photos/80688956/medium.jpeg?1593024449,,,,2,0,FALSE,,"Santa Barbara Island, Santa Barbara County, CA, USA",Santa Barbara,33.4781858,-119.0345779,244,244,,,FALSE,,,Spot-winged Glider,Pantala hymenaea,Spot-winged Glider,Insecta,52584,Odonata,Odonata,Libellulidae,Libellulidae,Pantala,Pantala,Pantala hymenaea,Pantala flavescens,,
62410427,2020/10/07 5:13 PM PDT,iNaturalist,2020,10,10/7/20 0:00,2020-10-08 00:13:00 UTC,Pacific Time (US & Canada),173183,10/7/20,12:00:00,AM,serpophaga,2020-10-12 16:57:35 UTC,2020-10-13 04:58:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62410427,https://inaturalist-open-data.s3.amazonaws.com/photos/99988799/medium.jpeg?1602521288,,,,1,0,FALSE,,"Ventura County, CA, USA",Anacapa,34.01574341,-119.3610652,116,116,,,FALSE,,,Spot-winged Glider,Pantala hymenaea,Spot-winged Glider,Insecta,52584,Odonata,Odonata,Libellulidae,Libellulidae,Pantala,Pantala,Pantala hymenaea,Pantala flavescens,,
