Latitude,Longitude,lat_round,long_round,lat_long,locality,count,centroid
33.924,-120.1705,33.924,-120.1705,"33.924, -120.1705",Santa Rosa Island: halfway between Cluster Pt and Rocky Pt (to the east),3,
33.924,-120.1705,33.924,-120.1705,"33.924, -120.1705",Santa Rosa Island: Halfway between Cluster Pt and Rocky Pt (to the east),1,
33.924,-120.1171667,33.924,-120.1172,"33.924, -120.1172",Santa Rosa Island; Jct of Lopez and South Rds,1,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821",Santa Rosa Island: La Jolla Cyn,5,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821",Santa Rosa Island: La Jolla Cyn near Tres Bocas Cave,4,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821","Santa Rosa Island: around cave opening, La Jolla Cyn",1,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821",Santa Rosa Island: around opening of a large cave in La Jolla Cyn,1,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821",Santa Rosa Island: La Jolla Cyn at entrance to cave,1,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821",Santa Rosa Island: La Jolla Cyn on N-facing slope above Tres Bocas caves.,1,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821","Santa Rosa Island: La Jolla Cyn, ca. entrance of large cave",1,
33.924,-120.08205,33.924,-120.0821,"33.924, -120.0821","Santa Rosa Island: La Jolla Cyn, ca. outcrop with large cave",1,
33.9237,-120.1676,33.9237,-120.1676,"33.9237, -120.1676",Santa Rosa Island: just N of Cluster Pt and S of China Camp pasture,7,
33.9237,-120.1676,33.9237,-120.1676,"33.9237, -120.1676",Santa Rosa Island: field just N of Cluster Pt and S of China Camp pasture,1,
33.9237,-120.1676,33.9237,-120.1676,"33.9237, -120.1676","Santa Rosa Island: near Cluster Point, China Camp, near Plot 132",1,
33.9237,-120.1676,33.9237,-120.1676,"33.9237, -120.1676","Santa Rosa Island: near Cluster Point, China Camp, Plot 132",1,
33.9237,-120.1676,33.9237,-120.1676,"33.9237, -120.1676","Santa Rosa Island: near Cluster Point, China Camp, Plots 132-134",1,
33.9231,-120.0557,33.9231,-120.0557,"33.9231, -120.0557","Santa Rosa Island: South Rd, opposite corrals at Wreck Round-Up",1,
33.9225,-120.0417,33.9225,-120.0417,"33.9225, -120.0417",Santa Rosa Island: about mouth of San Augustin,2,
33.9225,-120.0417,33.9225,-120.0417,"33.9225, -120.0417",Santa Rosa Island: mouth of San Augustin,1,
33.922,-120.166,33.922,-120.166,"33.922, -120.166","Santa Rosa Island: above China Camp, Plot 139",2,
33.922,-120.166,33.922,-120.166,"33.922, -120.166","Santa Rosa Island: China Camp (E end), near Plot 136",1,
33.922,-120.166,33.922,-120.166,"33.922, -120.166","Santa Rosa Island: China Camp, frontal to ocean, near SRI Plot 139",1,
33.922,-120.166,33.922,-120.166,"33.922, -120.166","Santa Rosa Island: China Camp, frontal to ocean, Plot 139",1,
33.9216,-120.1626,33.9216,-120.1626,"33.9216, -120.1626","Santa Rosa Island: E side of China Camp, just E of Cluster Pt",2,
33.9216,-120.1626,33.9216,-120.1626,"33.9216, -120.1626",Santa Rosa Island: cyn on E side of China Camp just E of Cluster Pt,1,
33.9216,-120.1626,33.9216,-120.1626,"33.9216, -120.1626","Santa Rosa Island: cyn on E side of China Camp, just E of Cluster Pt",1,
33.9215,-120.0858333,33.9215,-120.0858,"33.9215, -120.0858","Santa Rosa Island, Lopez Road",1,
33.9214,-120.0569,33.9214,-120.0569,"33.9214, -120.0569","Santa Rosa Island: ca. 0.5 mi NNW of Ford Pt, along rd from Water Cyn to Johnsons Lee",7,
33.9214,-120.0569,33.9214,-120.0569,"33.9214, -120.0569",About one-half mile north-northwest of Ford Point along road from Water Canyon to Johnsons Lee; Santa Rosa Island,2,
33.9214,-120.0569,33.9214,-120.0569,"33.9214, -120.0569",Santa Rosa Island: directly S of Water Cyn on rd from Water Cyn to Johnson's Lee,1,
33.9214,-120.0569,33.9214,-120.0569,"33.9214, -120.0569",Santa Rosa Island: rd from Water Cyn to Johnsons Lee,1,
33.9212,-120.0747,33.9212,-120.0747,"33.9212, -120.0747",Santa Rosa Island: Jolla Vieja Cyn,7,
33.9212,-120.0747,33.9212,-120.0747,"33.9212, -120.0747",E side of third small canyon W of Jolla Vieja Canyon; Santa Rosa Island,1,
33.9212,-120.0747,33.9212,-120.0747,"33.9212, -120.0747","Jolla Vieja Canyon, Santa Rosa Island",1,
33.9212,-120.0747,33.9212,-120.0747,"33.9212, -120.0747",Santa Rosa Island: La Jolla Cyn,1,
33.921,-120.168,33.921,-120.168,"33.921, -120.168","Santa Rosa Island: coastal flats W of China Camp, near NPS vegetation transect 39",2,
33.921,-120.168,33.921,-120.168,"33.921, -120.168","Santa Rosa Island: coastal terrace W of China Camp, near NPS vegetation transect 39",2,
33.921,-120.168,33.921,-120.168,"33.921, -120.168","Santa Rosa Island: coastal terrace W of China Camp, near NPS vegetation transect 40",1,
33.921,-120.168,33.921,-120.168,"33.921, -120.168","Santa Rosa Island: rocky S facing slope, W of China Camp",1,
33.921,-120.163,33.921,-120.163,"33.921, -120.163",Santa Rosa Island: coastal flats E of China Camp,1,
33.92,-120.16615,33.92,-120.1662,"33.92, -120.1662",Santa Rosa Island: China Camp,5,
33.92,-120.16615,33.92,-120.1662,"33.92, -120.1662",Santa Rosa Island: S of China Camp corrals,3,
33.92,-120.16615,33.92,-120.1662,"33.92, -120.1662",Santa Rosa Island: arroyo at China Camp,1,
33.92,-120.16615,33.92,-120.1662,"33.92, -120.1662",Santa Rosa Island: China Camp at beach,1,
33.92,-120.16615,33.92,-120.1662,"33.92, -120.1662","Santa Rosa Island: China Camp, S side",1,
33.92,-120.166,33.92,-120.166,"33.92, -120.166",Santa Rosa Island: coastal flats S of China Camp,3,
33.92,-120.062,33.92,-120.062,"33.92, -120.062",Santa Rosa Island: Wreck Cyn,1,
33.92,-120.062,33.92,-120.062,"33.92, -120.062","Santa Rosa Island: Wreck Cyn, Plot 217",1,
33.92,-120.062,33.92,-120.062,"33.92, -120.062","Santa Rosa Island: Wreck Cyn, W of South Rd",1,
33.9198,-120.1086,33.9198,-120.1086,"33.9198, -120.1086","Santa Rosa Island: [ridge SW of BM """"Lopez"""" estimated from UTM coordinates: 10S 767310E 3757032N]",1,
33.91958,-120.16851,33.9196,-120.1685,"33.9196, -120.1685",Santa Rosa Island: Chine Camp on south side of island; near mouth of Acapulco canyon. Dune swale just west of Ranch Cabin,1,
33.918333,-120.166389,33.9183,-120.1664,"33.9183, -120.1664",Santa Rosa Island; SW end at China Camp,1,
33.9183,-120.1659,33.9183,-120.1659,"33.9183, -120.1659",Santa Rosa Island: China Camp Crk ravine,1,
33.9183,-120.1659,33.9183,-120.1659,"33.9183, -120.1659",Santa Rosa Island: China Camp in arroyo leading to beach,1,
33.917583,-120.154944,33.9176,-120.1549,"33.9176, -120.1549","Santa Rosa Island: Channel Islands National Park, Tranquillon Canyon, at point where first large fork comes in on E side of Canyon.",1,
33.9176,-120.0729,33.9176,-120.0729,"33.9176, -120.0729",Jolla Vieja Canyon; Santa Rosa Island,1,
33.9176,-120.0729,33.9176,-120.0729,"33.9176, -120.0729",Santa Rosa Island: Jolla Vieja Cyn,1,
33.9175,-120.1575,33.9175,-120.1575,"33.9175, -120.1575",Santa Rosa Island: just W of Tranquillon Cyn,1,
33.917,-120.1555,33.917,-120.1555,"33.917, -120.1555",Santa Rosa Island: mouth of Tranquillon Cyn,2,
33.917,-120.1555,33.917,-120.1555,"33.917, -120.1555","mouth of Tranquillon Canyon Santa Rosa Island; Channel Islands, , mouth Tranquillon Cyn",1,
33.917,-120.1555,33.917,-120.1555,"33.917, -120.1555","Santa Rosa Island: above sea, mouth of Tranquillon Cyn",1,
33.917,-120.1555,33.917,-120.1555,"33.917, -120.1555",Santa Rosa Island: Santa Rosa Island: mouth of Tranquillon Cyn,1,
33.917,-120.1555,33.917,-120.1555,"33.917, -120.1555","Santa Rosa Island: Tranquillon Cyn, ca. 0.1 mi inland from beach",1,
33.917,-120.0738,33.917,-120.0738,"33.917, -120.0738","Santa Rosa Island: second large cyn E of Officers Beach, E of Johnson's Lee, just upstream from first fork in cyn",2,
33.9167,-120.0506,33.9167,-120.0506,"33.9167, -120.0506",Santa Rosa Island: between San Augustin and Wreck Cyn; at white banks on W side of rd,2,
33.9167,-120.0506,33.9167,-120.0506,"33.9167, -120.0506",Santa Rosa Island: between San Augustin and Wreck Cyns,2,
33.9167,-120.0506,33.9167,-120.0506,"33.9167, -120.0506","Santa Rosa Island: between San Augustin and Wreck Cyns, S of some white banks on W side of rd",1,
33.9163,-120.1226,33.9163,-120.1226,"33.9163, -120.1226","Santa Rosa Island: upper E fork of large cyn on W side of South Pt ridge, N of Peak 1017, just N of South Pt Road",2,
33.915,-120.0615,33.915,-120.0615,"33.915, -120.0615",Santa Rosa Island: mouth of Wreck Cyn,4,
33.915,-120.0615,33.915,-120.0615,"33.915, -120.0615",Santa Rosa Island: about mouth of Wreck Cyn,1,
33.915,-120.0615,33.915,-120.0615,"33.915, -120.0615",Santa Rosa Island: hillside of Wreck Cyn,1,
33.915,-120.0615,33.915,-120.0615,"33.915, -120.0615",Santa Rosa Island: S side at mouth of Wreck Cyn,1,
33.9144,-120.1231,33.9144,-120.1231,"33.9144, -120.1231","Santa Rosa Island: upper E fork of large cyn on W side of South Pt ridge, N of Peak 1017, N of South Pt Road",4,
33.9143,-120.0887,33.9143,-120.0887,"33.9143, -120.0887",between second and third canyons W of La Jolla Vieja Canyon; Santa Rosa Island,2,
33.914,-120.1405,33.914,-120.1405,"33.914, -120.1405",Santa Rosa Island: E fk of second cyn E of Tranquillon Cyn,3,
33.914,-120.1198,33.914,-120.1198,"33.914, -120.1198","Santa Rosa Island: slopes above road to Johnson's Lee, on E side of South Pt ridge, NE of Peak 1017",1,
33.9139,-120.0726,33.9139,-120.0726,"33.9139, -120.0726",Beach at mouth of Jolla Vieja Canyon; Santa Rosa Island,1,
33.9139,-120.0726,33.9139,-120.0726,"33.9139, -120.0726",Santa Rosa Island: mouth of Jolla Vieja Cyn,1,
33.9138,-120.0581,33.9138,-120.0581,"33.9138, -120.0581",Santa Rosa Island: coastal flats between second and third cyns W of Jolla Vieja Cyn,4,
33.9135,-120.1448,33.9135,-120.1448,"33.9135, -120.1448",Santa Rosa Island: above fork in Trancion Cyn,1,
33.9135,-120.1448,33.9135,-120.1448,"33.9135, -120.1448","Santa Rosa Island: Trancion Cyn, flats in cyn bottom",1,
33.9135,-120.124,33.9135,-120.124,"33.9135, -120.124","Santa Rosa Island: cyn on W side of South Pt, in upper E Fork cyn, about midway between Pk 1084 and Pk 1017",5,
33.912,-120.146,33.912,-120.146,"33.912, -120.146","Santa Rosa Island: W side of second cyn E of Tranquillon Cyn, W of Pk 589",2,
33.912,-120.146,33.912,-120.146,"33.912, -120.146","Santa Rosa Island: mouth of second cyn E of Tranquillon Cyn, W of Pk 589",1,
33.912,-120.146,33.912,-120.146,"33.912, -120.146",Santa Rosa Island: second cyn E of Tranquillon Cyn,1,
33.912,-120.146,33.912,-120.146,"33.912, -120.146","Santa Rosa Island: second cyn E of Tranquillon Cyn, ca. 0.17 mi inland from beach",1,
33.912,-120.1245,33.912,-120.1245,"33.912, -120.1245","Santa Rosa Island: canyon on W side of South Point, in upper E fork of canyon, ca. midway between Peak 1084 and Peak 1017.",1,
33.912,-120.07445,33.912,-120.0745,"33.912, -120.0745",Santa Rosa Island: beach at mouth of Jolla Vieja Cyn,2,
33.912,-120.07445,33.912,-120.0745,"33.912, -120.0745",Santa Rosa Island: mouth of Jolla Vieja Cyn,1,
33.9116111,-120.14625,33.9116,-120.1463,"33.9116, -120.1463","Santa Rosa Island: S side of island, in second canyon E of Tranquillon Canyon, ca. 0.1 mile inland from beach.",3,
33.9116,-120.14625,33.9116,-120.1463,"33.9116, -120.1463","Santa Rosa Island: Channel Islands National Park, S side of island, in second canyon E of Tranquillon Canyon, ca. 0.1 miles inland from beach.",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125",Santa Rosa Island: above South Point Cyn,4,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","above South Point Canyon; Channel Islands, Santa Rosa Island",2,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","above South Point Cnayon; Channel Islands, Santa Rosa Island",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","mesa above the sea Channel Islands, Santa Rosa Island, South Point Canyon",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","rocky slope above South Point Canyon; Channel Islands, Santa Rosa Island",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125",Santa Rosa Island Channel Islands (South Point),1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125",Santa Rosa Island: South Point Cyn,1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","slope above South Point Canyon; Channel Islands, Santa Rosa Island",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","South Point Canyon Channel Islands, Santa Rosa Island",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","South Point Santa Rosa Island, South Point",1,
33.9115,-120.125,33.9115,-120.125,"33.9115, -120.125","steep slope above South Point Canyon; Channel Islands, Santa Rosa Island",1,
33.9112,-120.1266,33.9112,-120.1266,"33.9112, -120.1266","Santa Rosa Island: cyn on W side of South Pt, on S side of main cyn, ca. 0.3 mi NW of Peak 1017",1,
33.9111,-120.12505,33.9111,-120.1251,"33.9111, -120.1251","Santa Rosa Island: Trancion Cyn, 0.7 km N of Grouse",1,
33.9111,-120.0832,33.9111,-120.0832,"33.9111, -120.0832",Santa Rosa Island: between Officer's Beach and Jolla Vieja Cyn,1,
33.911139,-120.074871,33.9111,-120.0749,"33.9111, -120.0749","Santa Rosa Island: Channel Islands National Park, at mouth of ""Jolla Vieja"" canyon, on S side of island.",1,
33.911,-120.146,33.911,-120.146,"33.911, -120.146","Santa Rosa Island: second cyn E of Tranquillon Cyn, ca. 0.1 mi inland from beach",3,
33.911,-120.146,33.911,-120.146,"33.911, -120.146","Santa Rosa Island: second cyn E of Tranquillon Cyn, ca. 1 mi inland from beach",1,
33.911,-120.146,33.911,-120.146,"33.911, -120.146","Santa Rosa Island: sharp bend of second cyn E of Tranquillon Cyn, ca. 0.1 mi inland from beach",1,
33.911,-120.129,33.911,-120.129,"33.911, -120.129","Santa Rosa Island: South Pt, in Pedregosa Cyn, between two lowest, left-hand, descending forks, E of largest drainage",1,
33.911,-120.129,33.911,-120.129,"33.911, -120.129","Santa Rosa Island: South Pt, in Pedregosa Cyn, E rim of largest drainage, lowest left-hand, descending fork",1,
33.911,-120.1251,33.911,-120.1251,"33.911, -120.1251","Santa Rosa Island: S side of island, in South Pt cyn, in bottom of main cyn, W of South Pt ridge",1,
33.911,-120.1209,33.911,-120.1209,"33.911, -120.1209",Santa Rosa Island: junction of South Point Road and Johnson's Lee Road.,1,
33.9109,-120.1209,33.9109,-120.1209,"33.9109, -120.1209",Santa Rosa Island: top of rd leading down to Johnson's Lee,1,
33.9109,-120.1209,33.9109,-120.1209,"33.9109, -120.1209",Santa Rosa Island: top of the rd to Johnson's Lee,1,
33.9107,-120.0922,33.9107,-120.0922,"33.9107, -120.0922","Santa Rosa Island: coastal flats, above Officer's Beach",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: beach, halfway between Jolla Vieja Cyn and Johnson's Lee",4,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island. Beach, halfway between Jolla Vieja Canyon and Johnsons Lee.",3,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: beach, halfway between Jolla Vieja Cyn and Johnson''s Lee",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922",Santa Rosa Island: just E of the Air Force Building and 2 mi NW of Johnson's Lee,1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson''s Lee, just E of Officers'' Beach, above Nat Park Service intertidal monitoring site, S of rd",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson's Lee, in gully just E of Officers' Beach, along N side of rd",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson's Lee, just E of Officers' Beach, above Nat Park Service intertidal monitoring site",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson's Lee, just E of Officers' Beach, above Nat Park Service intertidal monitoring site, S of rd",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson's Lee, on coastal flats N of Officers' Beach",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson's Lee, on coastal flats N of Officers' Beach above NP Service intertidal monitoring site, S of rd",1,
33.9106,-120.0922,33.9106,-120.0922,"33.9106, -120.0922","Santa Rosa Island: NE of Johnson's Lee, on coastal flats N of Officers' Beach, above Nat Park Service intertidal monitoring site, S of rd",1,
33.9103333,-120.0841667,33.9103,-120.0842,"33.9103, -120.0842",Santa Rosa Island; S end,1,
33.909971,-120.121953,33.91,-120.122,"33.91, -120.122","Santa Rosa Island. NW slope, E fork of Chickasaw Cyn, on slope near road.",1,
33.9099,-120.1278,33.9099,-120.1278,"33.9099, -120.1278","Santa Rosa Island: cyn on W side of South Pt ridge (South Pt Cyn), WNW of Peak 1017",2,
33.9098,-120.1257,33.9098,-120.1257,"33.9098, -120.1257","Santa Rosa Island: South Pt Cyn, on E side of upper portion of main cyn, W of South Pt ridge",1,
33.9093,-120.1267,33.9093,-120.1267,"33.9093, -120.1267","Santa Rosa Island: cyn on W side of South Pt ridge (South Pt Cyn), WNW of Peak 1017, near NPS vegetation transect 34",1,
33.9093,-120.1267,33.9093,-120.1267,"33.9093, -120.1267","Santa Rosa Island: near cyn on W side of South Point ridge (South Pt Cyn), WNW of Peak 1017",1,
33.9093,-120.1267,33.9093,-120.1267,"33.9093, -120.1267","Santa Rosa Island: W side of South Point ridge (South Pt Cyn), WNW of Peak 1017",1,
33.909,-120.1275,33.909,-120.1275,"33.909, -120.1275","Santa Rosa Island: cyn on W side of South Pt, in small side cyn ca. 0.3 mi NNW of Pk 1017",4,
33.909,-120.1275,33.909,-120.1275,"33.909, -120.1275","Santa Rosa Island: cyn on W side of South Pt, on S side of main cyn, ca. 0.3 mi NW of Pk 1017",4,
33.909,-120.1275,33.909,-120.1275,"33.909, -120.1275","Santa Rosa Island: South Pt chaparral, inside and near deer/elk exclosure",2,
33.909,-120.1275,33.909,-120.1275,"33.909, -120.1275","Santa Rosa Island: cyn on W side of South Pt, on ridge on S side of main Cyn NW of Pk 1017",1,
33.909,-120.121,33.909,-120.121,"33.909, -120.121","Santa Rosa Island: cyn 0.8 mi N of Johnson's Lee, S side of rd",1,
33.909,-120.086533,33.909,-120.0865,"33.909, -120.0865","Johnson's Lee, Santa Rosa Island",1,
33.90861,-120.1,33.9086,-120.1,"33.9086, -120.1","south side of island, near Officers Beach, 0.5 road mile east of NPS trailers at Johnson<U+0092>s Lee",1,
33.90845,-120.12813,33.9085,-120.1281,"33.9085, -120.1281","Santa Rosa Island: South Pt ridge, on W flanks of Peak 1017",2,
33.9082,-120.1197,33.9082,-120.1197,"33.9082, -120.1197",Santa Rosa Island: 0.8 mi NW of Johnsons Lee,1,
33.9081,-120.1264,33.9081,-120.1264,"33.9081, -120.1264","Santa Rosa Island: S end of island, in small side cyn on E side of South Pt Cyn",1,
33.908,-120.126,33.908,-120.126,"33.908, -120.126","Santa Rosa Island: N of South Pt Rd, Plot 159",1,
33.908,-120.123,33.908,-120.123,"33.908, -120.123","Santa Rosa Island: upper part of South Pt Rd, N of Pk 1017",1,
33.9076,-120.11325,33.9076,-120.1133,"33.9076, -120.1133",Santa Rosa Island: cyn W of Johnson's Lee,1,
33.9076,-120.11325,33.9076,-120.1133,"33.9076, -120.1133",Santa Rosa Island: drainage W of Johnson's Lee garage,1,
33.9075,-120.1275,33.9075,-120.1275,"33.9075, -120.1275",Santa Rosa Island: N of South Pt Rd (in NPS Releve 160),1,
33.9075,-120.1275,33.9075,-120.1275,"33.9075, -120.1275",Santa Rosa Island: South Pt Rd (NPS Releve 159),1,
33.9075,-120.126,33.9075,-120.126,"33.9075, -120.126","Santa Rosa Island: cyn W of South Pt, just below South Pt Rd",2,
33.9075,-120.1187,33.9075,-120.1187,"33.9075, -120.1187",Santa Rosa Island: ca. 0.8 mi NW of Johnson's Lee,1,
33.90741,-120.12192,33.9074,-120.1219,"33.9074, -120.1219","Santa Rosa Island: N slope, on E side of Chickasaw Cyn",1,
33.9066,-120.1223,33.9066,-120.1223,"33.9066, -120.1223","Santa Rosa Island: E side of South Pt Peninsula, on SE flanks of Peak 1017",1,
33.906,-120.1075,33.906,-120.1075,"33.906, -120.1075",S side near old military base at Johnsons Lee,1,
33.906,-120.1075,33.906,-120.1075,"33.906, -120.1075",Santa Rosa Island: bluff E of Air Force Base at Johnson's Lee,1,
33.906,-120.1075,33.906,-120.1075,"33.906, -120.1075",Santa Rosa Island: deserted air force base at Johnson Lee,1,
33.906,-120.1075,33.906,-120.1075,"33.906, -120.1075","Santa Rosa Island: S side near old military base at Johnsons Lee, above stream bed below rd",1,
33.9056,-120.10731,33.9056,-120.1073,"33.9056, -120.1073",old military base at Johnsons Lee (South Side); Santa Rosa Island,1,
33.9053,-120.1094,33.9053,-120.1094,"33.9053, -120.1094",Santa Rosa Island: slopes north of Johnsons Lee,1,
33.905,-120.126,33.905,-120.126,"33.905, -120.126","Santa Rosa Island: South Pt Rd, Plots 156-161",1,
33.905,-120.126,33.905,-120.126,"33.905, -120.126","Santa Rosa Island: South Pt rd, releves 157, 158",1,
33.905,-120.1201,33.905,-120.1201,"33.905, -120.1201",Santa Rosa Island: N side of large cyn leading to Peak 1017,2,
33.905,-120.1201,33.905,-120.1201,"33.905, -120.1201",Santa Rosa Island: N side of large cyn leading to Pk 1017,1,
33.90489,-120.13033,33.9049,-120.1303,"33.9049, -120.1303","Santa Rosa Island: ridge, on E slope of Chickasaw Cyn",1,
33.9046,-120.1119,33.9046,-120.1119,"33.9046, -120.1119",Channel Islands; Santa Rosa Island South Side near old military base at Johnsons Lee; elev. 100 ft.,1,
33.90437,-120.13381,33.9044,-120.1338,"33.9044, -120.1338","Santa Rosa Island: ridge 1.2 km SSW of Grouse, E of Trancion Cyn",2,
33.9035,-120.11416,33.9035,-120.1142,"33.9035, -120.1142","Santa Rosa Island, ridge above Johnsons Lee",1,
33.9035,-120.11416,33.9035,-120.1142,"33.9035, -120.1142","Santa Rosa Island, Ridge above Johnsons Lee",1,
33.9033,-120.1133,33.9033,-120.1133,"33.9033, -120.1133",Santa Rosa Island. ridge above Johnsons Lee,1,
33.9033,-120.1133,33.9033,-120.1133,"33.9033, -120.1133",Santa Rosa Island: above Johnson's Lee,1,
33.9033,-120.1133,33.9033,-120.1133,"33.9033, -120.1133",Santa Rosa Island: ridge above Johnson's Lee,1,
33.903,-120.107,33.903,-120.107,"33.903, -120.107",Santa Rosa Island: abandoned Air Force installation at Johnson's Lee,3,
33.903,-120.107,33.903,-120.107,"33.903, -120.107","Santa Rosa Island: E of NPS trailers, at Johnson's Lee, near Plot 34",1,
33.903,-120.107,33.903,-120.107,"33.903, -120.107",Santa Rosa Island: W of main rd near Johnson's Lee,1,
33.9025,-120.1205,33.9025,-120.1205,"33.9025, -120.1205",Santa Rosa Island: 0.8 mi W of Johnson's Lee,1,
33.9019,-120.1114,33.9019,-120.1114,"33.9019, -120.1114","Johnston Lee Canyon, Santa Rosa Island",1,
33.9018333,-120.1223333,33.9018,-120.1223,"33.9018, -120.1223","Santa Rosa Island, South Point",1,
33.9016,-120.1175,33.9016,-120.1175,"33.9016, -120.1175",Santa Rosa Island: South Point.,1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103",Santa Rosa Island: Johnson's Lee,11,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103",Santa Rosa Island: bottom of cyn across from Johnson's Lee,2,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103","Santa Rosa Island: above Johnson's Lee, Plot 56",1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103",Santa Rosa Island: above Johnsons Lee; plot 56,1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103","Santa Rosa Island: cyn, Johnson's Lee",1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103",Santa Rosa Island: E of Johnson's Lee along rd side,1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103","Santa Rosa Island: hillside, Johnson's Lee",1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103","Santa Rosa Island: near Johnson's Lee, releves 161, 163",1,
33.9005,-120.1103,33.9005,-120.1103,"33.9005, -120.1103","Santa Rosa Island: near Johnson Lee, Plot 56",1,
33.9,-120.11111,33.9,-120.1111,"33.9, -120.1111",Santa Rosa Island; south side near old military base at Johnson Lee,2,
33.8981,-120.1095,33.8981,-120.1095,"33.8981, -120.1095",Santa Rosa Island: coastal flats at South Pt,1,
33.8981,-120.1095,33.8981,-120.1095,"33.8981, -120.1095",Santa Rosa Island: E slope near South Pt,1,
33.8981,-120.1095,33.8981,-120.1095,"33.8981, -120.1095",Santa Rosa Island: just E of South Pt,1,
33.89801,-120.10953,33.898,-120.1095,"33.898, -120.1095",Santa Rosa Island: just E of South Point.,1,
33.89743,-120.11613,33.8974,-120.1161,"33.8974, -120.1161","South Point Channel Islands, Santa Rosa Island (ridge above sea)",1,
33.8949,-120.1142,33.8949,-120.1142,"33.8949, -120.1142","Santa Rosa Island: rocky slope, southernmost (drainage?) of South Pt",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301",Santa Barbara Island: Arch Point,3,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: cliff break W of Arch Pt, N side of island",2,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: W of Arch Pt on N side of island",2,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301",Santa Barbara Island: Base of Arch Pt,1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: Arch Point",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: ca. 20 m W of lighthouse on Arch Pt",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: just N of Arch Point light station, at top of N-facing bluffs",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: top of N-facing coastal bluffs, just N of light stn at Arch Pt",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: trail, ca. 150 m W of lighthouse on Arch Pt Trail",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: Channel Islands National Park, Santa Barbara Island: W of Arch Pt, N side of island",1,
33.488,-119.0301,33.488,-119.0301,"33.488, -119.0301","Santa Barbara Island: just SE of lighthouse at N end of island, between Arch Pt and Cliff Cyn",1,
33.488,-119.029,33.488,-119.029,"33.488, -119.029","Santa Barbara Island, near beach bluff.",1,
