id,month,year,island,class,acceptedGenus,acceptedName,latitude,longitude,locality,source,type,Lat_alb,Lon_alb,Id,ISL_NAME,geometry
657378572,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378431,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378430,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378429,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378428,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378427,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378426,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378425,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378424,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378423,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378422,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378421,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657378420,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02089308,-119.6850045,"Santa Cruz Island, Prisoner's harbor",Cal-IBIS,Collection,-443801.1071589347,29093.038493109274,NA,NA,"c(29093.0384931093, -443801.107158935)"
657343310,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343309,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343308,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343307,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343306,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343305,4,1914,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343304,4,1914,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343303,3,1906,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343302,3,1906,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343301,3,1906,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343300,3,1906,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343299,3,1906,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343093,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343092,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343091,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343090,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343089,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343088,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343087,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343086,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343085,4,1955,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343084,6,1927,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343083,6,1927,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343082,6,1927,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
657343081,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0337706,-119.700749,"Santa Cruz Island,  Pelican Bay",Cal-IBIS,Collection,-442377.3765175445,27634.370017330253,NA,NA,"c(27634.3700173303, -442377.376517545)"
657343080,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0337706,-119.700749,"Santa Cruz Island,  Pelican Bay",Cal-IBIS,Collection,-442377.3765175445,27634.370017330253,NA,NA,"c(27634.3700173303, -442377.376517545)"
657343079,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0337706,-119.700749,"Santa Cruz Island,  Pelican Bay",Cal-IBIS,Collection,-442377.3765175445,27634.370017330253,NA,NA,"c(27634.3700173303, -442377.376517545)"
657343076,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343075,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343074,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0337706,-119.700749,"Santa Cruz Island,  Pelican Bay",Cal-IBIS,Collection,-442377.3765175445,27634.370017330253,NA,NA,"c(27634.3700173303, -442377.376517545)"
657343073,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343072,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343071,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343070,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343069,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343068,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
657343067,3,1941,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03377059,-119.701855,"Santa Cruz Island, Pelican Bay",Cal-IBIS,Collection,-442377.6994030578,27532.23665350331,NA,NA,"c(27532.2366535033, -442377.699403058)"
543711911,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711908,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711907,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711906,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711905,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711904,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711903,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711902,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543711901,6,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00870025,-119.5695638,"1.5 mi up second canyon S of Smugglers' Harbor, along permanent stream",Cal-IBIS,Collection,-445111.6577453576,39761.23825979093,0,Santa Cruz,"c(39761.2382597909, -445111.657745358)"
543693225,6,1951,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03362058,-119.7034591,near Pelican Harbor,Cal-IBIS,Collection,-442394.80398272024,27384.15837285901,NA,NA,"c(27384.158372859, -442394.80398272)"
543693224,6,1951,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03362058,-119.7034591,near Pelican Harbor,Cal-IBIS,Collection,-442394.80398272024,27384.15837285901,NA,NA,"c(27384.158372859, -442394.80398272)"
543693223,6,1951,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03362058,-119.7034591,near Pelican Harbor,Cal-IBIS,Collection,-442394.80398272024,27384.15837285901,NA,NA,"c(27384.158372859, -442394.80398272)"
543654452,4,1931,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.016667,-119.716667,NA,Cal-IBIS,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
543621348,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.016667,-119.716667,NA,Cal-IBIS,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
543621347,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.016667,-119.716667,NA,Cal-IBIS,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
543621346,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.016667,-119.716667,NA,Cal-IBIS,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
543621345,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.016667,-119.716667,NA,Cal-IBIS,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
543621343,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.016667,-119.716667,NA,Cal-IBIS,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
476794602,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562152,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562151,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562150,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562149,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562148,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562147,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562042,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562041,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562040,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562039,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562038,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562037,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476562036,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561933,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561932,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561931,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561930,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561929,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561928,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561927,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561926,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476561822,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476513055,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476513054,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476510990,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476510989,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476477374,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476477373,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
476477372,4,1913,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0042642,-119.7339664,Santa Cruz Island,Cal-IBIS,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
239719026,4,2001,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0229,-119.87103,Santa Cruz Island,Cal-IBIS,Collection,-443618.71770507144,11911.406765386771,0,Santa Cruz,"c(11911.4067653868, -443618.717705071)"
45070474,8,1966,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00111,-119.73333,Santa Cruz Island; field station,Cal-IBIS,Collection,-446009.2033277503,24635.872113447418,0,Santa Cruz,"c(24635.8721134474, -446009.20332775)"
45041703,6,1951,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.03257,-119.70479,Santa Cruz Island; Pelican Bay,Cal-IBIS,Collection,-442511.7240669951,27261.619277917718,0,Santa Cruz,"c(27261.6192779177, -442511.724066995)"
45027978,4,1947,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.05874,-119.91648,Santa Cruz Island; near Forney's Cove,Cal-IBIS,Collection,-439647.78596550925,7710.236359393724,0,Santa Cruz,"c(7710.23635939372, -439647.785965509)"
45010794,8,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96391,-119.74795,Santa Cruz Island; Willows,Cal-IBIS,Collection,-450139.1161083225,23296.200224750693,0,Santa Cruz,"c(23296.2002247507, -450139.116108323)"
45010758,8,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96391,-119.74795,Santa Cruz Island; Willows,Cal-IBIS,Collection,-450139.1161083225,23296.200224750693,0,Santa Cruz,"c(23296.2002247507, -450139.116108323)"
45010738,8,1939,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96391,-119.74795,Santa Cruz Island; Willows,Cal-IBIS,Collection,-450139.1161083225,23296.200224750693,0,Santa Cruz,"c(23296.2002247507, -450139.116108323)"
45010371,7,1940,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.04118,-119.57315,Santa Cruz Island,Cal-IBIS,Collection,-441510.3613413819,39413.747104710186,0,Santa Cruz,"c(39413.7471047102, -441510.361341382)"
45010351,7,1940,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.04118,-119.57315,Santa Cruz Island,Cal-IBIS,Collection,-441510.3613413819,39413.747104710186,0,Santa Cruz,"c(39413.7471047102, -441510.361341382)"
