source,id,month,year,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,scientific,acceptedName,common_nam,iconic_tax,taxon_id,acceptedGenus,epithet
iNaturalist,65112412,12,2019,2019/12/08 10:19 PM UTC,12/8/19,2019-12-08 22:19:00 UTC,UTC,628098,emwilson243,2020-11-17 23:15:19 UTC,2020-11-18 00:56:22 UTC,research, ,https://www.inaturalist.org/observations/65112412,https://static.inaturalist.org/photos/104762447/medium.jpeg?1605654815, , , ,1,0,FALSE,0,Santa Catalina,"1 Big Fisherman Cove, Avalon, CA 90704, USA",33.4447276,-118.4834719,194,194, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,20795848,2,2019,2019-02-09 4:08:07 PM PST,2/9/19,2019-02-10 00:08:07 UTC,Pacific Time (US & Canada),1335917,grehanburns,2019-02-27 03:12:10 UTC,2019-03-07 02:36:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20795848,https://inaturalist-open-data.s3.amazonaws.com/photos/32073116/medium.jpeg?1551237136, , ,Mating pair on the rocks near the waterfall.,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.41519424,-118.5025128,22,28957,obscured, ,TRUE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,21346947,3,2019,2019-03-17 12:50:36 PM PDT,3/17/19,2019-03-17 19:50:36 UTC,Pacific Time (US & Canada),392423,bjdion,2019-03-18 03:27:06 UTC,2019-03-23 01:20:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/21346947,https://inaturalist-open-data.s3.amazonaws.com/photos/33016090/medium.jpg?1552879630, , , ,1,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.37605676,-118.4309075,12,12, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,21692681,3,2019,2019-03-19 8:41:34 PM PDT,3/19/19,2019-03-20 03:41:34 UTC,Pacific Time (US & Canada),1335917,grehanburns,2019-03-28 06:25:19 UTC,2019-03-28 23:08:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21692681,https://inaturalist-open-data.s3.amazonaws.com/photos/33589653/medium.jpeg?1553754325, , , ,1,0,FALSE,2,Santa Catalina,"100 Howland Landing, Avalon, CA 90704, USA",33.46091584,-118.5242465,22,22, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22216516,4,2019,2019-04-06 10:02:22 PM PDT,4/6/19,2019-04-07 05:02:22 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:46:17 UTC,2019-04-09 04:32:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22216516,https://static.inaturalist.org/photos/34400781/medium.jpeg?1554767180, , , ,1,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.38722992,-118.4667816,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22216481,4,2019,2019-04-06 10:03:02 PM PDT,4/6/19,2019-04-07 05:03:02 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:45:14 UTC,2019-09-30 18:44:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22216481,https://static.inaturalist.org/photos/34400708/medium.jpeg?1554767117, , , ,1,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.38722992,-118.4667816,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22216454,4,2019,2019-04-06 10:09:45 PM PDT,4/6/19,2019-04-07 05:09:45 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:44:24 UTC,2020-03-26 21:02:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22216454,https://static.inaturalist.org/photos/34400665/medium.jpeg?1554767068, , ,Being eaten by odonate,1,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.38737869,-118.4669037,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22216683,4,2019,2019-04-06 9:47:22 PM PDT,4/6/19,2019-04-07 04:47:22 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:50:33 UTC,2020-03-26 21:01:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22216683,https://static.inaturalist.org/photos/34401084/medium.jpeg?1554767435, , , ,1,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.3862114,-118.467865,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22215889,4,2019,2019-04-07 11:10:20 AM PDT,4/7/19,2019-04-07 18:10:20 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 23:31:04 UTC,2020-03-26 21:01:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22215889,https://static.inaturalist.org/photos/34399643/medium.jpeg?1554766267, , , ,1,0,FALSE,2,Santa Catalina,"Little Harbor Rd, Avalon, CA 90704, USA",33.38547134,-118.47258,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22429614,4,2019,2019-04-07 2:23:30 PM PDT,4/7/19,2019-04-07 21:23:30 UTC,Pacific Time (US & Canada),725443,jujuba,2019-04-13 20:24:17 UTC,2020-06-10 00:57:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22429614,https://inaturalist-open-data.s3.amazonaws.com/photos/34740387/medium.jpeg?1555187073, , , ,1,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.35720825,-118.3729172,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,25544979,5,2019,2019-05-21 5:17:13 PM PDT,5/21/19,2019-05-22 00:17:13 UTC,Pacific Time (US & Canada),75776,upandadam,2019-05-22 05:06:13 UTC,2020-04-09 21:46:58 UTC,research, ,https://www.inaturalist.org/observations/25544979,https://static.inaturalist.org/photos/39581840/medium.jpg?1558501575, , , ,2,0,FALSE,2,Santa Rosa,"Santa Barbara County, CA, USA",33.99979401,-120.0594101,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,25811256,5,2019,2019-05-24 3:18:27 PM PDT,5/24/19,2019-05-24 22:18:27 UTC,Pacific Time (US & Canada),75776,upandadam,2019-05-26 15:47:54 UTC,2019-05-26 16:03:28 UTC,research, ,https://www.inaturalist.org/observations/25811256,https://static.inaturalist.org/photos/40018228/medium.jpg?1558885681, , , ,1,0,FALSE,2,Santa Rosa,"Santa Barbara County, CA, USA",33.95308304,-120.1147842,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,25811270,5,2019,2019-05-24 3:18:41 PM PDT,5/24/19,2019-05-24 22:18:41 UTC,Pacific Time (US & Canada),75776,upandadam,2019-05-26 15:48:08 UTC,2019-05-26 16:03:27 UTC,research, ,https://www.inaturalist.org/observations/25811270,https://static.inaturalist.org/photos/40018250/medium.jpg?1558885694, , , ,1,0,FALSE,2,Santa Rosa,"Santa Barbara County, CA, USA",33.95308304,-120.1147842,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,25860368,5,2019,2019-05-25 2:47:14 PM PDT,5/25/19,2019-05-25 21:47:14 UTC,Pacific Time (US & Canada),75776,upandadam,2019-05-27 05:29:49 UTC,2019-05-29 19:26:52 UTC,research, ,https://www.inaturalist.org/observations/25860368,https://static.inaturalist.org/photos/40102625/medium.jpg?1558934991, , , ,1,0,FALSE,2,Santa Rosa,"Santa Barbara County, CA, USA",33.98646164,-120.1383972,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,26610641,6,2019,2019-06-06 4:55:43 PM MST,6/6/19,2019-06-06 22:55:43 UTC,Mountain Time (US & Canada),392423,bjdion,2019-06-08 15:32:04 UTC,2019-06-10 21:39:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/26610641,https://inaturalist-open-data.s3.amazonaws.com/photos/41331546/medium.jpeg?1560007929, , , ,1,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.47248491,-118.5519349,5,5, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,35835315,11,2019,2019-11-16 4:13:46 PM PST,11/16/19,2019-11-17 00:13:46 UTC,Pacific Time (US & Canada),2177281,gheaton,2019-11-19 01:00:19 UTC,2019-11-19 05:35:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35835315,https://inaturalist-open-data.s3.amazonaws.com/photos/56557681/medium.jpeg?1574125220, , , ,1,0,FALSE,2,Santa Rosa,"Santa Barbara County, CA, USA",33.99132976,-120.0472993,17,17, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,35835430,11,2019,2019-11-16 7:44:50 PM PST,11/16/19,2019-11-17 03:44:50 UTC,Pacific Time (US & Canada),2177281,gheaton,2019-11-19 01:06:09 UTC,2020-02-26 17:37:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35835430,https://inaturalist-open-data.s3.amazonaws.com/photos/56558019/medium.jpeg?1574125572, , , ,1,0,FALSE,2,Santa Rosa,"Santa Rosa Campground, Santa Rosa Island, United States",33.98957121,-120.0485442,19,19, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,35835512,11,2019,2019-11-16 7:45:18 PM PST,11/16/19,2019-11-17 03:45:18 UTC,Pacific Time (US & Canada),2177281,gheaton,2019-11-19 01:09:38 UTC,2020-02-26 17:37:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35835512,https://inaturalist-open-data.s3.amazonaws.com/photos/56558207/medium.jpeg?1574125781, , , ,2,0,FALSE,2,Santa Rosa,"Santa Rosa Campground, Santa Rosa Island, United States",33.98960012,-120.0485314,23,23, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,39939396,12,2019,2019-12-08T21:44:09-08:00,12/9/19,2019-12-09 05:44:09 UTC,UTC,628098,emwilson243,2020-03-13 21:06:07 UTC,2020-03-16 04:11:51 UTC,research, ,https://www.inaturalist.org/observations/39939396,https://static.inaturalist.org/photos/63417244/medium.jpeg?1584133571, , , ,2,0,FALSE,333,Santa Catalina,Los Angeles,33.44471393,-118.4833178,0,0, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,48043898,5,2020,2020-05-31 11:37:47 AM PDT,5/31/20,2020-05-31 18:37:47 UTC,Pacific Time (US & Canada),317473,hillary8,2020-05-31 21:26:45 UTC,2020-07-23 05:48:02 UTC,research, ,https://www.inaturalist.org/observations/48043898,https://static.inaturalist.org/photos/76210839/medium.jpeg?1590960409, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.37976948,-118.4431588,6,6, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,51319112,6,2020,2020-06-27 8:21:47 PM PDT,6/27/20,2020-06-28 03:21:47 UTC,Pacific Time (US & Canada),525351,akbirder,2020-06-29 02:35:42 UTC,2020-06-29 14:46:38 UTC,research, ,https://www.inaturalist.org/observations/51319112,https://static.inaturalist.org/photos/81526168/medium.jpeg?1593398145, , , ,2,0,FALSE,2,Santa Cruz,"Santa Cruz Island, California 93001, USA",34.01975833,-119.681075,0,0, , ,FALSE,gps,gps,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22185065,4,2019,Fri Apr 05 2019 17:27:29 GMT-0700 (PDT),4/5/19,2019-04-06 00:27:29 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 06:47:35 UTC,2019-04-08 17:26:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22185065,https://static.inaturalist.org/photos/34349336/medium.jpg?1554706064, , , ,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.38736333,-118.4503117,5,5, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,43897718,4,2020,Fri Apr 24 2020 16:28:12 GMT-0700 (PDT),4/24/20,2020-04-24 23:28:12 UTC,Pacific Time (US & Canada),2135101,zccas,2020-04-27 14:41:47 UTC,2020-04-27 18:52:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/43897718,https://inaturalist-open-data.s3.amazonaws.com/photos/69616116/medium.jpg?1587998511, , , ,2,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",34.0077726,-119.7465911,740,740, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,7553921,8,2017,Fri Aug 18 2017 19:46:01 GMT-0600 (MDT),8/18/17,2017-08-19 01:46:01 UTC,Mountain Time (US & Canada),509642,cayennesweeney,2017-08-19 12:01:53 UTC,2018-05-01 18:20:15 UTC,research, ,https://www.inaturalist.org/observations/7553921,https://static.inaturalist.org/photos/9860124/medium.jpg?1503144114, , ,Seen at Channel Islands.,3,1,FALSE,3,Santa Rosa,"Channel Islands National Park, Channel Islands National Pk, CA, US",33.97484227,-120.1054061,6476,6476, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,15994406,7,2018,Fri Jul 13 2018 15:44:32 GMT-0700 (PDT),7/13/18,2018-07-13 22:44:32 UTC,Pacific Time (US & Canada),280979,emshaph,2018-08-29 07:05:16 UTC,2018-09-16 17:57:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15994406,https://inaturalist-open-data.s3.amazonaws.com/photos/23950150/medium.jpg?1535526322, , , ,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.46296063,-118.54492,22,22, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,4940725,1,2017,Mon Jan 09 2017 20:59:06 GMT-0800 (PST),1/9/17,2017-01-10 04:59:06 UTC,Pacific Time (US & Canada),280979,emshaph,2017-01-14 04:45:10 UTC,2018-10-28 20:51:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4940725,https://inaturalist-open-data.s3.amazonaws.com/photos/6024665/medium.jpg?1484369118, , , ,1,0,FALSE,3,Santa Catalina,"2–98 Cove Rd, Avalon, CA, US",33.46929585,-118.5315776,22,22, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,78308854,5,2021,Mon May 10 2021 11:25:07 GMT-0700 (PDT),5/10/21,2021-05-10 18:25:07 UTC,Pacific Time (US & Canada),481431,megakylie,2021-05-11 03:08:26 UTC,2021-05-11 05:41:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/78308854,https://inaturalist-open-data.s3.amazonaws.com/photos/128140738/medium.jpg?1620702510, , , ,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, CA, US",34.01353888,-120.0971362,30,30, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,34386379,10,2019,Mon Oct 14 2019 10:51:58 GMT-0700 (PDT),10/14/19,2019-10-14 17:51:58 UTC,Pacific Time (US & Canada),481431,megakylie,2019-10-14 23:53:48 UTC,2019-11-21 21:33:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/34386379,https://static.inaturalist.org/photos/54111879/medium.jpg?1571097261, , , ,2,1,FALSE,3,Santa Catalina,"Cottonwood Canyon Rd, , CA, US",33.37731667,-118.4612417,5,5, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3017445,4,2016,Sat Apr 23 2016 15:42:15 GMT-0700 (PDT),4/23/16,2016-04-23 22:42:15 UTC,Pacific Time (US & Canada),207904,blueringedoctopus1,2016-04-24 01:12:46 UTC,2016-05-07 07:22:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3017445,https://inaturalist-open-data.s3.amazonaws.com/photos/3471267/medium.jpg?1461460400, , ,"Observed at mating pair at ""La Cascada"" and a individual male as well.",1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, Channel Islands National Pk, CA, US",34.00456945,-119.7473617,500,500, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,23579212,4,2019,Sat Apr 27 2019 17:11:29 GMT-0700 (PDT),4/27/19,2019-04-28 00:11:29 UTC,Pacific Time (US & Canada),1512775,parisrebl,2019-04-28 06:18:09 UTC,2020-03-25 17:26:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23579212,https://inaturalist-open-data.s3.amazonaws.com/photos/36511108/medium.jpg?1556432296, , , ,1,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.37648291,-118.4738691,5,5, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,20544774,2,2019,Sat Feb 16 2019 20:33:34 GMT-0800 (PST),2/16/19,2019-02-17 04:33:34 UTC,Pacific Time (US & Canada),1152719,santi95rivas,2019-02-22 02:00:15 UTC,2019-02-22 02:17:16 UTC,research, ,https://www.inaturalist.org/observations/20544774,https://static.inaturalist.org/photos/31715520/medium.jpg?1550800841, , , ,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, , CA, US",34.00775833,-120.0512612,16,16, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,4985155,1,2017,Sat Jan 21 2017 12:56:09 GMT-0800 (PST),1/21/17,2017-01-21 20:56:09 UTC,Pacific Time (US & Canada),280979,emshaph,2017-01-21 22:41:04 UTC,2017-01-22 16:09:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4985155,https://inaturalist-open-data.s3.amazonaws.com/photos/6089274/medium.jpg?1485038478, , , ,2,0,FALSE,3,Santa Catalina,"2–98 Cove Rd, Avalon, CA, US",33.46932414,-118.531738,22,22, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,50635394,6,2020,Sat Jun 13 2020 11:13:44 GMT-0700 (PDT),6/13/20,2020-06-13 18:13:44 UTC,Pacific Time (US & Canada),152848,aaron_echols,2020-06-23 04:37:19 UTC,2021-04-28 00:17:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50635394,https://inaturalist-open-data.s3.amazonaws.com/photos/80412192/medium.jpg?1592887048, , , ,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, CA, US",33.32607343,-118.3872943,56,56, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,49533458,6,2020,Sat Jun 13 2020 14:14:16 GMT-0700 (PDT),6/13/20,2020-06-13 21:14:16 UTC,Pacific Time (US & Canada),168929,laika14a,2020-06-14 03:01:25 UTC,2020-06-14 04:36:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49533458,https://inaturalist-open-data.s3.amazonaws.com/photos/78634719/medium.jpg?1592103688, , ,"Prisoners Harbor, Santa Cruz Island",1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",34.01851667,-119.682625,30,30, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,10582820,3,2018,Sat Mar 10 2018 13:50:14 GMT-0800 (PST),3/10/18,2018-03-10 21:50:14 UTC,Pacific Time (US & Canada),656194,acinomi,2018-04-03 01:01:33 UTC,2018-04-04 00:06:44 UTC,research, ,https://www.inaturalist.org/observations/10582820,https://static.inaturalist.org/photos/14750532/medium.jpg?1522717299, , , ,1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, , CA, US",34.0406195,-119.5748583,10,10, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5461576,3,2017,Sat Mar 25 2017 10:56:59 GMT-0700 (PDT),3/25/17,2017-03-25 17:56:59 UTC,Pacific Time (US & Canada),280979,emshaph,2017-03-26 03:23:02 UTC,2017-03-26 04:45:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5461576,https://inaturalist-open-data.s3.amazonaws.com/photos/6724309/medium.jpg?1490498860, , , ,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.46715287,-118.5619219,22,22, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5461635,3,2017,Sat Mar 25 2017 10:57:33 GMT-0700 (PDT),3/25/17,2017-03-25 17:57:33 UTC,Pacific Time (US & Canada),280979,emshaph,2017-03-26 03:31:02 UTC,2017-03-26 14:55:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5461635,https://inaturalist-open-data.s3.amazonaws.com/photos/6724357/medium.jpg?1490499092, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.46649916,-118.5625985,22,22, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,23049869,4,2019,Sun Apr 21 2019 12:00:58 GMT-0700 (PDT),4/21/19,2019-04-21 19:00:58 UTC,Pacific Time (US & Canada),380856,dennisonthetrail,2019-04-25 14:17:00 UTC,2019-04-25 22:59:07 UTC,research, ,https://www.inaturalist.org/observations/23049869,https://static.inaturalist.org/photos/35734836/medium.jpg?1556201839, , , ,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, , CA, US",34.01482601,-120.0984171,336,336, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,37510114,12,2019,Sun Dec 08 2019 14:47:34 GMT-0800 (PST),12/8/19,2019-12-08 22:47:34 UTC,Pacific Time (US & Canada),18370,allie128,2020-01-12 03:32:33 UTC,2020-01-12 03:48:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37510114,https://inaturalist-open-data.s3.amazonaws.com/photos/59476814/medium.jpg?1578799962, , , ,1,0,FALSE,3,Santa Cruz,"Channel Islands National Park, CA, US",34.01800833,-119.6826867,5,5, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5026088,1,2017,Sun Jan 29 2017 15:32:29 GMT-0800 (PST),1/29/17,2017-01-29 23:32:29 UTC,Pacific Time (US & Canada),280979,emshaph,2017-01-30 03:47:33 UTC,2017-02-20 22:32:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5026088,https://inaturalist-open-data.s3.amazonaws.com/photos/6152109/medium.jpg?1485748065, , ,Treefrog eggs,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.46254809,-118.5446855,89,89, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,21150515,3,2019,Sun Mar 10 2019 13:36:34 GMT-0700 (PDT),3/10/19,2019-03-10 20:36:34 UTC,Pacific Time (US & Canada),1509589,silenthunter,2019-03-11 18:29:53 UTC,2019-11-20 19:00:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21150515,https://inaturalist-open-data.s3.amazonaws.com/photos/32696092/medium.jpg?1552329136, , , ,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, , CA, US",34.00076667,-120.0585333,12,12, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,21646268,3,2019,Sun Mar 24 2019 13:12:26 GMT-0700 (PDT),3/24/19,2019-03-24 20:12:26 UTC,Pacific Time (US & Canada),591322,bjb,2019-03-26 23:04:32 UTC,2019-03-29 16:44:10 UTC,research, ,https://www.inaturalist.org/observations/21646268,https://static.inaturalist.org/photos/33512569/medium.jpg?1553641473, , ,Frog in the creek at Cherry Canyon,1,0,FALSE,3,Santa Rosa,"Channel Islands National Park, , CA, US",33.99168089,-120.0600415,3755,3755, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
