source,id,month,year,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,acceptedName,scientific,common_nam,iconic_tax,taxon_id
iNaturalist,913666,10,2014,Sat Oct 04 2014 12:31:39 GMT-0700 (PDT),10/4/14,2014-10-04 19:31:39 UTC,Pacific Time (US & Canada),32423,pkleeman,2014-10-08 04:11:37 UTC,2019-09-26 16:47:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/913666,https://inaturalist-open-data.s3.amazonaws.com/photos/1165618/medium.jpg?1412741515, , , ,2,0,FALSE,3,San Nicolas,"San Nicolas Naval Facility, Channel Is Air Guard Station, CA, US",33.25336333,-119.5162967,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,9762630,2,2018,Tue Feb 06 2018 12:10:20 GMT-0800 (PST),2/6/18,2018-02-06 20:10:20 UTC,Pacific Time (US & Canada),19715,gbentall,2018-02-07 16:19:15 UTC,2019-09-26 16:55:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9762630,https://inaturalist-open-data.s3.amazonaws.com/photos/13369598/medium.jpg?1518020365, , , ,4,0,FALSE,3,San Nicolas,"San Nicolas Island, CA",33.246452,-119.499169,8236,8236, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,19682851,10,2012,2012/10/12 8:24 AM MST,10/12/12,2012-10-12 14:24:00 UTC,Mountain Time (US & Canada),19215,tsirtalis,2019-01-16 23:28:33 UTC,2019-09-26 16:48:04 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19682851,https://static.inaturalist.org/photos/30317090/medium.jpeg?1547681251, , ,Also entered in HerpMapper.org,3,0,FALSE,0,San Nicolas,"Ventura County, CA, USA",33.23535,-119.5053,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,20020225,2,2019,Fri Feb 01 2019 08:46:34 GMT-0800 (PST),2/1/19,2019-02-01 16:46:34 UTC,Pacific Time (US & Canada),173183,serpophaga,2019-02-02 00:43:50 UTC,2019-09-26 16:47:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20020225,https://inaturalist-open-data.s3.amazonaws.com/photos/30903226/medium.jpg?1549068259, , , ,4,0,FALSE,3,San Nicolas,"San Nicolas Naval Facility, , CA, US",33.23078,-119.4389583,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,38404199,2,2020,Fri Feb 07 2020 10:02:04 GMT-0800 (PST),2/7/20,2020-02-07 18:02:04 UTC,Pacific Time (US & Canada),19715,gbentall,2020-02-07 23:13:55 UTC,2021-03-06 01:47:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38404199,https://inaturalist-open-data.s3.amazonaws.com/photos/61029886/medium.jpg?1581117248, , , ,3,0,FALSE,3,San Nicolas,"San Nicolas Naval Facility, CA, US",33.24541558,-119.5093566,9524,9524, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,9949327,2,2018,Sat Feb 17 2018 12:30:42 GMT-0800 (PST),2/17/18,2018-02-17 20:30:42 UTC,Pacific Time (US & Canada),113206,dblanco,2018-02-21 21:04:40 UTC,2019-10-02 17:28:02 UTC,research,CC0,https://www.inaturalist.org/observations/9949327,https://inaturalist-open-data.s3.amazonaws.com/photos/13659013/medium.jpg?1519247082, , , ,3,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.42501167,-118.4997717,6,6, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,10333132,3,2018,2018-03-17 11:47:06 AM MST,3/17/18,2018-03-17 17:47:06 UTC,Mountain Time (US & Canada),392423,bjdion,2018-03-20 23:46:35 UTC,2019-10-02 17:24:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10333132,https://inaturalist-open-data.s3.amazonaws.com/photos/14324873/medium.jpeg?1521589599, , , ,3,0,FALSE,2,Santa Catalina,"Unnamed Road, Avalon, CA 90704, USA",33.43119903,-118.503636,33,33, ,open,FALSE,gps,gps,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,10692305,4,2018,2018-04-07 6:38:00 PM PDT,4/7/18,2018-04-08 01:38:00 UTC,Pacific Time (US & Canada),392423,bjdion,2018-04-08 01:40:32 UTC,2019-09-27 19:09:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10692305,https://inaturalist-open-data.s3.amazonaws.com/photos/14931730/medium.jpeg?1523151639, , , ,3,0,FALSE,2,Santa Catalina,"1 Airport Rd, Avalon, CA 90704, USA",33.40030317,-118.4144637,2064,2064, ,open,FALSE,gps,gps,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,10734348,4,2018,2018-04-09 11:21:52 AM PDT,4/9/18,2018-04-09 18:21:52 UTC,Pacific Time (US & Canada),783437,alysonyoo,2018-04-09 18:51:56 UTC,2019-10-02 17:18:36 UTC,research, ,https://www.inaturalist.org/observations/10734348,https://static.inaturalist.org/photos/15000088/medium.jpeg?1523300044, , , ,3,0,FALSE,2,Santa Catalina,"Trail, Avalon, CA 90704, USA",33.32873697,-118.3405278,30,30, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,11271503,4,2018,Thu Apr 19 2018 15:04:54 GMT-0700 (PDT),4/19/18,2018-04-19 22:04:54 UTC,Pacific Time (US & Canada),292324,grantlaw,2018-04-21 16:24:53 UTC,2019-10-02 17:18:05 UTC,research, ,https://www.inaturalist.org/observations/11271503,https://static.inaturalist.org/photos/16022465/medium.jpg?1524327908, , , ,3,0,FALSE,3,Santa Catalina,"W End Rd, , CA, US",33.46082167,-118.5251383,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,12205318,5,2018,2018-05-05 1:07:11 PM PDT,5/5/18,2018-05-05 20:07:11 UTC,Pacific Time (US & Canada),835319,webe6794,2018-05-06 19:50:43 UTC,2019-09-30 23:41:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12205318,https://inaturalist-open-data.s3.amazonaws.com/photos/17533700/medium.jpeg?1525636247, , , ,2,0,FALSE,2,Santa Catalina,"200 Middle Ranch Rd, Avalon, CA 90704, USA",33.35494232,-118.44487,0,0, ,open,FALSE,gps,gps,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,12919452,5,2018,2018-05-27 10:15:44 AM PDT,5/27/18,2018-05-27 17:15:44 UTC,Pacific Time (US & Canada),189039,danielmarques,2018-05-29 06:51:25 UTC,2019-09-30 16:03:30 UTC,research, ,https://www.inaturalist.org/observations/12919452,https://static.inaturalist.org/photos/18768248/medium.jpeg?1527576688, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.32975847,-118.3526753,6,6, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,13470703,6,2018,Fri Jun 08 2018 10:18:05 GMT-0700 (PDT),6/8/18,2018-06-08 17:18:05 UTC,Pacific Time (US & Canada),74040,s_d_m,2018-06-16 03:15:45 UTC,2019-09-30 15:46:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13470703,https://inaturalist-open-data.s3.amazonaws.com/photos/19777489/medium.jpg?1529118949, , , ,4,0,FALSE,3,Santa Catalina,"Catalina Airport, , CA, US",33.402795,-118.4147717,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,13519585,6,2018,Sun Jun 17 2018 09:39:14 GMT-0700 (PDT),6/17/18,2018-06-17 16:39:14 UTC,Pacific Time (US & Canada),45538,hanan109,2018-06-17 16:39:29 UTC,2019-09-30 15:48:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13519585,https://inaturalist-open-data.s3.amazonaws.com/photos/19864810/medium.jpg?1529253594, , , ,3,0,FALSE,3,Santa Catalina,"1 Banning Harbor Rd, , CA, US",33.44113806,-118.4965201,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,13529874,6,2018,Sun Jun 17 2018 13:05:33 GMT-0700 (PDT),6/17/18,2018-06-17 20:05:33 UTC,Pacific Time (US & Canada),45538,hanan109,2018-06-17 21:34:33 UTC,2019-09-30 15:48:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13529874,https://inaturalist-open-data.s3.amazonaws.com/photos/19882953/medium.jpg?1529271334, , , ,2,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.42614677,-118.498225,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,15210211,3,2014,2014/03/20 11:18 AM PDT,3/20/14,2014-03-20 18:18:00 UTC,Pacific Time (US & Canada),583493,tothemax,2018-08-07 22:34:36 UTC,2019-09-30 15:43:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15210211,https://inaturalist-open-data.s3.amazonaws.com/photos/22753778/medium.jpeg?1533681106, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.402655,-118.412215,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,15210212,3,2014,2014/03/20 11:42 AM PDT,3/20/14,2014-03-20 18:42:00 UTC,Pacific Time (US & Canada),583493,tothemax,2018-08-07 22:34:36 UTC,2019-09-30 15:42:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15210212,https://inaturalist-open-data.s3.amazonaws.com/photos/22753790/medium.jpeg?1533681121, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.40471333,-118.4207383,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,15210213,3,2014,2014/03/20 12:29 PM PDT,3/20/14,2014-03-20 19:29:00 UTC,Pacific Time (US & Canada),583493,tothemax,2018-08-07 22:34:37 UTC,2019-09-30 15:42:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15210213,https://inaturalist-open-data.s3.amazonaws.com/photos/22753797/medium.jpeg?1533681131, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.40188833,-118.41436,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,16109225,9,2018,Sat Sep 01 2018 12:20:52 GMT-0700 (PDT),9/1/18,2018-09-01 19:20:52 UTC,Pacific Time (US & Canada),1138094,lanceebel,2018-09-01 20:12:06 UTC,2019-09-27 17:41:32 UTC,research, ,https://www.inaturalist.org/observations/16109225,https://static.inaturalist.org/photos/24135669/medium.jpg?1535832735, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.32734505,-118.3451,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,19043372,12,2018,Sat Dec 15 2018 09:25:27 GMT-0800 (PST),12/15/18,2018-12-15 17:25:27 UTC,Pacific Time (US & Canada),521220,drbh2o,2018-12-16 06:09:14 UTC,2019-09-27 17:33:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19043372,https://static.inaturalist.org/photos/29210243/medium.jpg?1544940558, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.32726667,-118.3452083,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,19626304,1,2019,2019-01-13 1:42:25 PM PST,1/13/19,2019-01-13 21:42:25 UTC,Pacific Time (US & Canada),392423,bjdion,2019-01-13 23:34:40 UTC,2019-09-26 22:45:58 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/19626304,https://inaturalist-open-data.s3.amazonaws.com/photos/30218583/medium.jpeg?1547422486, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.40343267,-118.4250395,7,7, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22185023,4,2019,Fri Apr 05 2019 15:49:40 GMT-0700 (PDT),4/5/19,2019-04-05 22:49:40 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 06:43:52 UTC,2019-09-26 19:04:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22185023,https://static.inaturalist.org/photos/34349232/medium.jpg?1554705861, , , ,3,0,FALSE,3,Santa Catalina,"Catalina Airport, , CA, US",33.40307,-118.4152917,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22212016,4,2019,Sun Apr 07 2019 17:20:34 GMT-0700 (PDT),4/7/19,2019-04-08 00:20:34 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 22:03:56 UTC,2019-09-25 23:00:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22212016,https://static.inaturalist.org/photos/34393195/medium.jpg?1554761063, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.327645,-118.3427417,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22213057,4,2019,2019-04-07 2:53:29 PM PDT,4/7/19,2019-04-07 21:53:29 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 22:25:34 UTC,2019-05-22 20:48:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22213057,https://static.inaturalist.org/photos/34394854/medium.jpeg?1554762339, , , ,1,0,FALSE,2,Santa Catalina,"Middle Ranch Rd, Avalon, CA 90704, USA",33.37249756,-118.4717026,0,0, ,open,FALSE,gps,gps,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22213539,4,2019,2019-04-07 11:30:21 AM PDT,4/7/19,2019-04-07 18:30:21 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 22:38:22 UTC,2019-05-22 20:48:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22213539,https://static.inaturalist.org/photos/34395844/medium.jpeg?1554763105, , , ,1,0,FALSE,2,Santa Catalina,"Middle Ranch Rd, Avalon, CA 90704, USA",33.37650681,-118.4734192,0,0, ,open,FALSE,gps,gps,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22266078,4,2019,2019/04/03 2:44 PM PDT,4/3/19,2019-04-03 21:44:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:06:52 UTC,2019-09-23 23:27:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266078,https://static.inaturalist.org/photos/34479076/medium.jpeg?1554860468, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.32875,-118.34191,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22266093,4,2019,2019/04/03 4:55 PM PDT,4/3/19,2019-04-03 23:55:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:07:03 UTC,2019-09-23 23:27:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266093,https://static.inaturalist.org/photos/34479470/medium.jpeg?1554860740, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.35157333,-118.36224,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22266109,4,2019,2019/04/03 5:37 PM PDT,4/3/19,2019-04-04 00:37:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-10 02:07:18 UTC,2019-09-30 22:10:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22266109,https://static.inaturalist.org/photos/34479699/medium.jpeg?1554860936, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.35708,-118.3595433,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22867950,4,2019,2019/04/04 1:28 PM PDT,4/4/19,2019-04-04 20:28:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:28:54 UTC,2019-09-25 22:54:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22867950,https://static.inaturalist.org/photos/35446490/medium.jpeg?1555910805, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.386555,-118.4064833,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22867951,4,2019,2019/04/04 1:28 PM PDT,4/4/19,2019-04-04 20:28:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:28:55 UTC,2019-09-25 22:54:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22867951,https://static.inaturalist.org/photos/35446503/medium.jpeg?1555910822, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.38668167,-118.4066067,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22868249,4,2019,2019/04/04 2:22 PM PDT,4/4/19,2019-04-04 21:22:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:42:12 UTC,2019-09-23 22:36:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22868249,https://static.inaturalist.org/photos/35446973/medium.jpeg?1555911524, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.393465,-118.41164,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22868256,4,2019,2019/04/04 2:39 PM PDT,4/4/19,2019-04-04 21:39:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:42:17 UTC,2019-09-23 22:36:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22868256,https://static.inaturalist.org/photos/35447059/medium.jpeg?1555911636, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.3931,-118.4135233,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22911768,4,2019,Mon Apr 22 2019 12:45:07 GMT-0700 (PDT),4/22/19,2019-04-22 19:45:07 UTC,Pacific Time (US & Canada),1576631,b_badway,2019-04-22 22:45:10 UTC,2019-09-25 22:53:41 UTC,research, ,https://www.inaturalist.org/observations/22911768,https://static.inaturalist.org/photos/35513219/medium.jpg?1555973174, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.39515333,-118.409905,8,8, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22959098,4,2019,2019/04/04 6:02 PM PDT,4/4/19,2019-04-05 01:02:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 20:02:04 UTC,2019-09-25 22:52:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22959098,https://static.inaturalist.org/photos/35586802/medium.jpeg?1556048877, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.4035,-118.4024783,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22961324,4,2019,2019/04/05 12:46 PM PDT,4/5/19,2019-04-05 19:46:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 20:44:39 UTC,2019-09-25 22:52:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22961324,https://static.inaturalist.org/photos/35590478/medium.jpeg?1556051468, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.38096833,-118.3915983,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22966033,4,2019,2019/04/06 11:09 AM PDT,4/6/19,2019-04-06 18:09:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:11:49 UTC,2019-09-23 22:35:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966033,https://static.inaturalist.org/photos/35597531/medium.jpeg?1556056431, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36599,-118.3570783,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,22966073,4,2019,2019/04/06 12:37 PM PDT,4/6/19,2019-04-06 19:37:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:12:09 UTC,2019-09-23 22:35:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966073,https://static.inaturalist.org/photos/35598037/medium.jpeg?1556056797, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36646667,-118.3498333,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,23399576,3,2019,Sat Mar 23 2019 14:58:28 GMT-0400 (EDT),3/23/19,2019-03-23 18:58:28 UTC,Eastern Time (US & Canada),1179139,nicolebutt,2019-04-27 16:23:53 UTC,2019-09-23 22:28:49 UTC,research, ,https://www.inaturalist.org/observations/23399576,https://static.inaturalist.org/photos/36240296/medium.jpg?1556382243, , , ,3,0,FALSE,3,Santa Catalina,"1400 Avalon Cayon Rd, Avalon, CA, US",33.32385333,-118.3414467,8,8, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,24896498,5,2019,Fri May 10 2019 13:16:54 GMT-0700 (PDT),5/10/19,2019-05-10 20:16:54 UTC,Pacific Time (US & Canada),1698027,anthony372,2019-05-10 20:18:11 UTC,2019-09-23 23:17:33 UTC,research, ,https://www.inaturalist.org/observations/24896498,https://static.inaturalist.org/photos/38511387/medium.jpg?1557519512, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.32727133,-118.3451865,5,5, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,25061009,5,2019,2019/05/12 11:25 AM PDT,5/12/19,2019-05-12 18:25:00 UTC,Pacific Time (US & Canada),81779,scubabruin,2019-05-13 15:19:26 UTC,2019-09-26 19:01:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25061009,https://static.inaturalist.org/photos/38780722/medium.jpeg?1557760189, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.40675184,-118.3691773,16,16, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,27152956,6,2019,Sun Jun 16 2019 13:56:40 GMT-0700 (PDT),6/16/19,2019-06-16 20:56:40 UTC,Pacific Time (US & Canada),1823115,jkzimm,2019-06-17 14:28:16 UTC,2019-10-30 14:04:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27152956,https://inaturalist-open-data.s3.amazonaws.com/photos/42217567/medium.jpg?1560781700, , , ,3,0,FALSE,3,Santa Catalina,"Hermit Gulch Trail, , CA, US",33.329455,-118.3526533,6,6, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,28158081,6,2019,Mon Jun 24 2019 16:20:20 GMT-0700 (PDT),6/24/19,2019-06-24 23:20:20 UTC,Pacific Time (US & Canada),86100,naturenate,2019-07-04 04:38:20 UTC,2019-09-23 23:13:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28158081,https://static.inaturalist.org/photos/43875444/medium.jpg?1562215110, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, , CA, US",33.37086141,-118.3497416,22,22, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
iNaturalist,28457323,7,2019,2019/07/05 2:41 PM PDT,7/5/19,2019-07-05 21:41:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-07-08 20:50:44 UTC,2019-09-23 23:09:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28457323,https://static.inaturalist.org/photos/44361840/medium.jpg?1562618871, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.36736231,-118.3488131,0,0, ,open,FALSE, , ,Common Side-blotched Lizard,Phrynosomatidae,Uta,Uta stansburiana,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
