"","source","month","year","island","class","order","acceptedFamily","acceptedGenus","acceptedName","scientificName","latitude","longitude","phylum"
"645","iNaturalist",7,2016,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.472795,-118.5510633,"Arthropoda"
"646","iNaturalist",7,2016,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.47267333,-118.5512883,"Arthropoda"
"647","iNaturalist",7,2016,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.43572833,-118.5023467,"Arthropoda"
"648","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.32818667,-118.3398717,"Arthropoda"
"649","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.39914,-118.4079567,"Arthropoda"
"650","iNaturalist",5,2020,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",32.896745,-118.4932633,"Arthropoda"
"651","iNaturalist",6,2020,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",32.924805,-118.4939583,"Arthropoda"
"652","iNaturalist",3,2021,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",32.95521667,-118.546875,"Arthropoda"
"653","iNaturalist",5,2021,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",32.905955,-118.4758083,"Arthropoda"
"654","iNaturalist",10,2018,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",32.87778323,-118.5172174,"Arthropoda"
"655","iNaturalist",7,2018,"San Nicolas","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.246452,-119.499169,"Arthropoda"
"656","iNaturalist",3,2019,"Santa Barbara","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.47978611,-119.0359722,"Arthropoda"
"657","iNaturalist",3,2019,"Santa Barbara","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.47581944,-119.0346083,"Arthropoda"
"658","iNaturalist",3,2019,"Santa Barbara","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.47625278,-119.0339667,"Arthropoda"
"659","iNaturalist",5,2017,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",34.04714801,-119.5559263,"Arthropoda"
"660","iNaturalist",4,2018,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",34.03041833,-119.79005,"Arthropoda"
"661","iNaturalist",8,2019,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",34.03880537,-119.5682528,"Arthropoda"
"662","iNaturalist",8,2019,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",34.04126733,-119.5590256,"Arthropoda"
"663","iNaturalist",6,2021,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.98523771,-119.6701283,"Arthropoda"
"664","iNaturalist",3,2021,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.35069167,-118.3317633,"Arthropoda"
"665","iNaturalist",9,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.45590321,-118.5579744,"Arthropoda"
"666","iNaturalist",2,2020,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.376345,-118.4781433,"Arthropoda"
"667","iNaturalist",6,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.38490351,-118.3646837,"Arthropoda"
"668","iNaturalist",7,2015,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",34.01114833,-119.8010483,"Arthropoda"
"669","iNaturalist",10,2012,"San Nicolas","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",33.27993,-119.52227,"Arthropoda"
"670","iNaturalist",7,2020,"Anacapa","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",34.01386489,-119.3677108,"Arthropoda"
"671","iNaturalist",9,2020,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus",NA,"Phidippus",32.995937,-118.553229,"Arthropoda"
"672","iNaturalist",7,2016,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus adumbratus","Phidippus adumbratus",34.04636667,-119.5678717,"Arthropoda"
"673","iNaturalist",7,2018,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus adumbratus","Phidippus adumbratus",34.0486945,-119.5640417,"Arthropoda"
"674","iNaturalist",9,2020,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus adumbratus","Phidippus adumbratus",33.984801,-119.665722,"Arthropoda"
"675","iNaturalist",3,2017,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.34282442,-118.3262529,"Arthropoda"
"676","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.32627833,-118.3403867,"Arthropoda"
"677","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.34214401,-118.3281784,"Arthropoda"
"678","iNaturalist",4,2018,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.35512167,-118.331405,"Arthropoda"
"679","iNaturalist",4,2018,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.35510278,-118.3314528,"Arthropoda"
"680","iNaturalist",2,2020,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.34219497,-118.328264,"Arthropoda"
"681","iNaturalist",3,2021,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.4034,-118.4155667,"Arthropoda"
"682","iNaturalist",3,2019,"Santa Barbara","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.47625333,-119.0339667,"Arthropoda"
"683","iNaturalist",3,2019,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.049125,-119.5583633,"Arthropoda"
"684","iNaturalist",3,2016,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.04488778,-119.569735,"Arthropoda"
"685","iNaturalist",4,2017,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.0466945,-119.5675667,"Arthropoda"
"686","iNaturalist",9,2017,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.0490445,-119.5564117,"Arthropoda"
"687","iNaturalist",10,2017,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.0499,-119.5617533,"Arthropoda"
"688","iNaturalist",5,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.35087537,-118.3300917,"Arthropoda"
"689","iNaturalist",3,2021,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.33932635,-118.3299385,"Arthropoda"
"690","iNaturalist",4,2018,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.35049,-118.363105,"Arthropoda"
"691","iNaturalist",10,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.43810575,-118.4978591,"Arthropoda"
"692","iNaturalist",4,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.37796667,-118.3900417,"Arthropoda"
"693","iNaturalist",4,2010,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.359191,-118.425396,"Arthropoda"
"694","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",32.91722167,-118.526475,"Arthropoda"
"695","iNaturalist",4,2019,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",32.90732,-118.51998,"Arthropoda"
"696","iNaturalist",5,2021,"San Clemente","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",32.96499667,-118.533675,"Arthropoda"
"697","iNaturalist",5,2017,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.02202208,-119.8709249,"Arthropoda"
"698","iNaturalist",10,2017,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.01915871,-119.6796942,"Arthropoda"
"699","iNaturalist",4,2019,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.01816739,-119.6811138,"Arthropoda"
"700","iNaturalist",2,2016,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.446075,-118.4774467,"Arthropoda"
"701","iNaturalist",3,2020,"Santa Catalina","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",33.329375,-118.352745,"Arthropoda"
"702","iNaturalist",9,2020,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.01918989,-119.6843168,"Arthropoda"
"703","iNaturalist",4,2019,"Santa Cruz","Arachnida","Araneae","Salticidae","Phidippus","Phidippus johnsoni","Phidippus johnsoni",34.01047298,-119.6690431,"Arthropoda"
"704","iNaturalist",4,2018,"Santa Cruz","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",34.01945833,-119.6884167,"Arthropoda"
"705","iNaturalist",6,2020,"Santa Rosa","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",34.00605833,-120.0552362,"Arthropoda"
"706","iNaturalist",7,2019,"Santa Cruz","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",34.05056389,-119.5642917,"Arthropoda"
"707","iNaturalist",7,2019,"Santa Cruz","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",34.04879444,-119.5621333,"Arthropoda"
"708","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",32.8779,-118.4353,"Arthropoda"
"709","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",32.87823105,-118.4349442,"Arthropoda"
"710","iNaturalist",6,2020,"San Clemente","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",32.94870582,-118.541678,"Arthropoda"
"711","iNaturalist",NA,NA,"Santa Catalina","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",33.43826311,-118.494532,"Arthropoda"
"712","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",32.8692,-118.4944,"Arthropoda"
"713","iNaturalist",5,2018,"Santa Cruz","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",33.99649167,-119.7168767,"Arthropoda"
"714","iNaturalist",5,2018,"Santa Catalina","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",33.34866031,-118.4485451,"Arthropoda"
"715","iNaturalist",6,2020,"Santa Catalina","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",33.32723333,-118.36226,"Arthropoda"
"716","iNaturalist",3,2018,"Santa Cruz","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",33.99106167,-119.7117,"Arthropoda"
"717","iNaturalist",8,2020,"Anacapa","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",34.01604167,-119.3632361,"Arthropoda"
"718","iNaturalist",5,2021,"Anacapa","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",34.01580556,-119.3621444,"Arthropoda"
"719","iNaturalist",3,2018,"Santa Cruz","Arachnida","Araneae","Salticidae",NA,NA,"Salticidae",33.99122238,-119.7120132,"Arthropoda"
"720","iNaturalist",6,2020,"Anacapa","Arachnida","Araneae","Salticidae",NA,NA,"Salticinae",34.01591388,-119.3635033,"Arthropoda"
"721","iNaturalist",3,2020,"Santa Catalina","Arachnida","Araneae","Salticidae",NA,NA,"Salticinae",33.3515039,-118.3333454,"Arthropoda"
"722","iNaturalist",5,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Salticus","Salticus palpalis","Salticus palpalis",33.40581674,-118.369246,"Arthropoda"
"723","iNaturalist",6,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Salticus","Salticus palpalis","Salticus palpalis",33.39106167,-118.4365533,"Arthropoda"
"724","iNaturalist",7,2021,"Santa Catalina","Arachnida","Araneae","Salticidae","Sassacus","Sassacus vitis","Sassacus vitis",33.34204266,-118.3297268,"Arthropoda"
"725","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.8775,-118.4349,"Arthropoda"
"726","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.8708992,-118.4952621,"Arthropoda"
"727","iNaturalist",4,2021,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.91767333,-118.4867967,"Arthropoda"
"728","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.87506485,-118.4911194,"Arthropoda"
"729","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.82562167,-118.359345,"Arthropoda"
"730","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.87497667,-118.491155,"Arthropoda"
"731","iNaturalist",6,2021,"San Clemente","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",32.90278686,-118.4980745,"Arthropoda"
"732","iNaturalist",2,2019,"San Nicolas","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",33.26550333,-119.5247633,"Arthropoda"
"733","iNaturalist",2,2019,"San Nicolas","Arachnida","Araneae","Salticidae","Synageles",NA,"Synageles",33.26534167,-119.524895,"Arthropoda"
"734","iNaturalist",5,2019,"Santa Catalina","Arachnida","Araneae","Salticidae","Terralonus","Terralonus californicus","Terralonus californicus",33.36862331,-118.4814785,"Arthropoda"
"735","iNaturalist",4,2019,"Santa Rosa","Arachnida","Araneae","Salticidae","Terralonus","Terralonus californicus","Terralonus californicus",33.98341333,-119.9889728,"Arthropoda"
"736","iNaturalist",1,2018,"San Nicolas","Arachnida","Araneae","Salticidae","Terralonus","Terralonus californicus","Terralonus californicus",33.27661944,-119.5521083,"Arthropoda"
"737","iNaturalist",5,2017,"Santa Cruz","Arachnida","Opiliones","Sclerosomatidae","Leuronychus","Leuronychus pacificus","Leuronychus pacificus",34.02182645,-119.8705977,"Arthropoda"
"738","iNaturalist",NA,NA,"Santa Catalina","Arachnida","Araneae","Scytodidae","Scytodes","Scytodes lugubris","Scytodes lugubris",33.3428193,-118.3282279,"Arthropoda"
"739","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Segestriidae","Segestria",NA,"Segestria",32.8778,-118.4352,"Arthropoda"
"740","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Segestriidae","Segestria",NA,"Segestria",32.87548705,-118.4823154,"Arthropoda"
"741","iNaturalist",5,2017,"Santa Cruz","Arachnida","Araneae","Segestriidae","Segestria","Segestria pacifica","Segestria pacifica",34.02182645,-119.8705977,"Arthropoda"
"742","iNaturalist",3,2019,"San Clemente","Arachnida","Trombidiformes","Smarididae",NA,NA,"Smarididae",32.86809913,-118.4892184,"Arthropoda"
"743","iNaturalist",3,2019,"San Clemente","Arachnida","Trombidiformes","Smarididae",NA,NA,"Smarididae",32.87018833,-118.4951283,"Arthropoda"
"744","iNaturalist",12,2019,"Santa Catalina","Arachnida","Araneae","Sparassidae","Curicaberis",NA,"Curicaberis",33.3498205,-118.3323512,"Arthropoda"
"745","iNaturalist",7,2015,"Santa Catalina","Arachnida","Araneae","Sparassidae","Curicaberis","Curicaberis peninsulanus","Curicaberis peninsulanus",33.3428193,-118.3282279,"Arthropoda"
"746","iNaturalist",8,2020,"San Clemente","Arachnida","Araneae","Tetragnathidae",NA,NA,"Tetragnathidae",32.87333889,-118.4479056,"Arthropoda"
"747","iNaturalist",4,2019,"Santa Cruz","Arachnida","Araneae","Tetragnathidae",NA,NA,"Tetragnathidae",34.01821119,-119.6810596,"Arthropoda"
"748","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Argyrodes",NA,"Argyrodes",32.98266944,-118.570625,"Arthropoda"
"749","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Argyrodes",NA,"Argyrodes",32.82502,-118.35981,"Arthropoda"
"750","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Argyrodes",NA,"Argyrodes",32.99600278,-118.5523306,"Arthropoda"
"751","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae","Argyrodes",NA,"Argyrodes",32.8257,-118.3601,"Arthropoda"
"752","iNaturalist",7,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Argyrodes",NA,"Argyrodes",32.91135333,-118.5317833,"Arthropoda"
"753","iNaturalist",7,2015,"Santa Catalina","Arachnida","Araneae","Theridiidae","Asagena",NA,"Asagena",33.3428193,-118.3282279,"Arthropoda"
"754","iNaturalist",9,2017,"Santa Cruz","Arachnida","Araneae","Theridiidae","Latrodectus",NA,"Latrodectus",34.04942217,-119.57083,"Arthropoda"
"755","iNaturalist",10,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus",NA,"Latrodectus",32.99682905,-118.5566373,"Arthropoda"
"756","iNaturalist",5,2019,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus geometricus","Latrodectus geometricus",33.34484582,-118.3286758,"Arthropoda"
"757","iNaturalist",11,2018,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus geometricus","Latrodectus geometricus",33.34373856,-118.3285446,"Arthropoda"
"758","iNaturalist",6,2015,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus geometricus","Latrodectus geometricus",33.46952601,-118.5316473,"Arthropoda"
"759","iNaturalist",10,2020,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus geometricus","Latrodectus geometricus",33.34482958,-118.3287893,"Arthropoda"
"760","iNaturalist",NA,NA,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus geometricus","Latrodectus geometricus",33.35074583,-118.3291245,"Arthropoda"
"761","iNaturalist",4,2018,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.40092371,-118.4143396,"Arthropoda"
"762","iNaturalist",8,2014,"Santa Cruz","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",34.019163,-119.6845,"Arthropoda"
"763","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.97391005,-118.5323293,"Arthropoda"
"764","iNaturalist",4,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.98338318,-118.572113,"Arthropoda"
"765","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.80168152,-118.4248657,"Arthropoda"
"766","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.80168152,-118.4248657,"Arthropoda"
"767","iNaturalist",1,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.01620784,-118.5972733,"Arthropoda"
"768","iNaturalist",3,2017,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.23192799,-118.3337471,"Arthropoda"
"769","iNaturalist",3,2019,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.36143397,-118.3706693,"Arthropoda"
"770","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.91896333,-118.49039,"Arthropoda"
"771","iNaturalist",10,2020,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.36775189,-118.3490359,"Arthropoda"
"772","iNaturalist",11,2013,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.354603,-118.435009,"Arthropoda"
"773","iNaturalist",12,2012,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.354603,-118.435009,"Arthropoda"
"774","iNaturalist",2,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.01645255,-118.596451,"Arthropoda"
"775","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.986175,-118.5761417,"Arthropoda"
"776","iNaturalist",5,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.87852167,-118.4928367,"Arthropoda"
"777","iNaturalist",1,2019,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.40423333,-118.369705,"Arthropoda"
"778","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.8672,-118.491,"Arthropoda"
"779","iNaturalist",11,2017,"Santa Catalina","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",33.46809007,-118.5313216,"Arthropoda"
"780","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus hesperus","Latrodectus hesperus",32.996059,-118.552673,"Arthropoda"
"781","iNaturalist",7,2021,"Santa Catalina","Arachnida","Araneae","Theridiidae","Parasteatoda",NA,"Parasteatoda",33.34277638,-118.3277571,"Arthropoda"
"782","iNaturalist",7,2020,"Santa Catalina","Arachnida","Araneae","Theridiidae","Parasteatoda","Parasteatoda tepidariorum","Parasteatoda tepidariorum",33.343425,-118.3298633,"Arthropoda"
"783","iNaturalist",5,2019,"Santa Catalina","Arachnida","Araneae","Theridiidae","Parasteatoda","Parasteatoda tepidariorum","Parasteatoda tepidariorum",33.35052851,-118.3293338,"Arthropoda"
"784","iNaturalist",3,2018,"Santa Catalina","Arachnida","Araneae","Theridiidae","Steatoda",NA,"Steatoda",33.47005088,-118.5340601,"Arthropoda"
"785","iNaturalist",9,2020,"Santa Cruz","Arachnida","Araneae","Theridiidae","Steatoda",NA,"Steatoda",34.01071714,-119.6607436,"Arthropoda"
"786","iNaturalist",8,2017,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda",NA,"Steatoda",32.99595123,-118.5522763,"Arthropoda"
"787","iNaturalist",11,2018,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda",NA,"Steatoda",32.99598426,-118.5523079,"Arthropoda"
"788","iNaturalist",2,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda",NA,"Steatoda",32.99607432,-118.5523676,"Arthropoda"
"789","iNaturalist",2,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda grossa","Steatoda grossa",33.00231043,-118.5562785,"Arthropoda"
"790","iNaturalist",10,2018,"Santa Rosa","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",33.99927833,-120.0651167,"Arthropoda"
"791","iNaturalist",6,2017,"Santa Cruz","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",34.04881628,-119.5584412,"Arthropoda"
"792","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.8779,-118.4353,"Arthropoda"
"793","iNaturalist",3,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.99597445,-118.5519935,"Arthropoda"
"794","iNaturalist",2,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",33.02813333,-118.5867389,"Arthropoda"
"795","iNaturalist",5,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.99447565,-118.5648923,"Arthropoda"
"796","iNaturalist",11,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.99644469,-118.5520733,"Arthropoda"
"797","iNaturalist",1,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",33.0030682,-118.5545691,"Arthropoda"
"798","iNaturalist",2,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.99606333,-118.5523533,"Arthropoda"
"799","iNaturalist",6,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.99602833,-118.5523617,"Arthropoda"
"800","iNaturalist",1,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.97972833,-118.5550083,"Arthropoda"
"801","iNaturalist",2,2021,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.99612833,-118.5522467,"Arthropoda"
"802","iNaturalist",4,2018,"Santa Cruz","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",33.99560333,-119.7166833,"Arthropoda"
"803","iNaturalist",12,2017,"Santa Cruz","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",34.04826143,-119.5613417,"Arthropoda"
"804","iNaturalist",5,2019,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.9959649,-118.5521612,"Arthropoda"
"805","iNaturalist",8,2020,"San Clemente","Arachnida","Araneae","Theridiidae","Steatoda","Steatoda nobilis","Steatoda nobilis",32.996064,-118.552004,"Arthropoda"
"806","iNaturalist",8,2015,"Santa Catalina","Arachnida","Araneae","Theridiidae",NA,NA,"Theridiidae",33.32906667,-118.3384167,"Arthropoda"
"807","iNaturalist",2,2019,"San Clemente","Arachnida","Araneae","Theridiidae",NA,NA,"Theridiidae",33.00933518,-118.5726184,"Arthropoda"
"808","iNaturalist",NA,NA,"San Clemente","Arachnida","Araneae","Theridiidae",NA,NA,"Theridiidae",32.99793333,-118.5591133,"Arthropoda"
"809","iNaturalist",2,2019,"San Nicolas","Arachnida","Araneae","Theridiidae",NA,NA,"Theridiidae",33.24968667,-119.45877,"Arthropoda"
"810","iNaturalist",4,2019,"Santa Cruz","Arachnida","Araneae","Theridiidae",NA,NA,"Theridiidae",34.0193841,-119.6849228,"Arthropoda"
