"","record","source","place_guess","ArcMap_Name","latitude","longitude","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","species_guess","scientificName","common_name","iconic_taxon_name","taxon_id","taxon_order_name","taxon_genus_name","taxon_species_name","taxon_subspecies_name","id","observed_o","n_string","X26","observed_on","month","year","time_obser","ved_at","X32","time_zone","user_login","created_at","updated_at","quality_grade","license","url","image_url","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","OID_","acceptedName","acceptedFamily","acceptedGenus"
"294","occurrence","iNaturalist","Los Angeles County, CA, USA","San Clemente",32.82572833,-118.35969,,,,,FALSE,,,"Grain Aphid","Sitobion fragariae","Grain Aphid","Insecta",326913,"Hemiptera","Sitobion","Sitobion fragariae",,21802954,"3/24/2019","12:48 PM PDT",,"3/24/2019 0:00",3,2019,"3/24/2019",19:48:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-30 23:11:10 UTC","2020-04-23 22:47:53 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21802954","https://inaturalist-open-data.s3.amazonaws.com/photos/33765396/medium.jpeg?1553981327",1,0,FALSE,,0,,,
"295","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.82618833,-118.3612767,,,,,FALSE,,,"Typical Leafhoppers","Cicadellidae","Typical Leafhoppers","Insecta",53237,"Hemiptera",,,,21804564,"3/24/2019","4:11 PM PDT",,"3/24/2019 0:00",3,2019,"3/24/2019",23:11:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-30 23:52:43 UTC","2020-04-23 22:46:47 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21804564","https://inaturalist-open-data.s3.amazonaws.com/photos/34125201/medium.jpg?1554454776",0,0,FALSE,,0,,,
"296","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.82610333,-118.3612167,,,,,FALSE,,,"Tiaja","Tiaja",,"Insecta",335796,"Hemiptera","Tiaja",,,21804565,"3/24/2019","4:14 PM PDT",,"3/24/2019 0:00",3,2019,"3/24/2019",23:14:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-30 23:52:45 UTC","2020-04-27 03:08:22 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21804565","https://inaturalist-open-data.s3.amazonaws.com/photos/34125213/medium.jpeg?1554454856",2,0,FALSE,,0,,,
"297","occurrence","iNaturalist","Los Angeles County, CA, USA","San Clemente",32.82609,-118.3612767,,,,,FALSE,,,"Orsillinae","Orsillinae",,"Insecta",477019,"Hemiptera",,,,21804569,"3/24/2019","4:16 PM PDT",,"3/24/2019 0:00",3,2019,"3/24/2019",23:16:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-30 23:52:48 UTC","2020-04-23 22:46:25 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21804569","https://inaturalist-open-data.s3.amazonaws.com/photos/34125240/medium.jpeg?1554454930",1,0,FALSE,,0,,,
"298","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.85555167,-118.4154033,,,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,21813964,"3/26/2019","7:32 AM PDT",,"3/26/2019 0:00",3,2019,"3/26/2019",14:32:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-31 03:56:44 UTC","2020-04-23 22:36:50 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21813964","https://inaturalist-open-data.s3.amazonaws.com/photos/33786630/medium.jpeg?1553999243",0,0,FALSE,,0,,,
"299","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.85558,-118.4152083,,,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,21813983,"3/26/2019","7:36 AM PDT",,"3/26/2019 0:00",3,2019,"3/26/2019",14:36:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-31 03:56:53 UTC","2020-04-23 22:36:24 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21813983","https://inaturalist-open-data.s3.amazonaws.com/photos/33786750/medium.jpeg?1553999342",0,0,FALSE,,0,,,
"300","occurrence","iNaturalist","San Clemente Island Underwater Range, , CA, US","San Clemente",32.86638647,-118.4521337,5,5,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,21814498,"Fri Mar 29","2019 12:11:45 GMT-0700","(PDT)","3/29/2019 0:00",3,2019,"3/29/2019",19:11:45,"UTC","Pacific Time (US & Canada)","empid","2019-03-31 04:09:36 UTC","2019-06-07 22:31:42 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21814498","https://inaturalist-open-data.s3.amazonaws.com/photos/33793221/medium.jpg?1554005378",1,0,FALSE,3,0,,,
"301","occurrence","iNaturalist","San Clemente Island Underwater Range, , CA, US","San Clemente",32.86560239,-118.4555778,5,5,,,FALSE,,,,"Aphidomorpha","Aphids and Allies","Insecta",901813,"Hemiptera",,,,21814571,"Fri Mar 29","2019 13:15:33 GMT-0700","(PDT)","3/29/2019 0:00",3,2019,"3/29/2019",20:15:33,"UTC","Pacific Time (US & Canada)","empid","2019-03-31 04:12:24 UTC","2019-10-03 04:46:32 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21814571","https://inaturalist-open-data.s3.amazonaws.com/photos/33793435/medium.jpg?1554005552",0,0,FALSE,3,0,,,
"302","occurrence","iNaturalist","Los Angeles County, CA, USA","San Clemente",32.85856493,-118.4101344,62,62,,,FALSE,,,"Mediterranean Red Bug","Scantius aegyptius","Mediterranean red bug","Insecta",209594,"Hemiptera","Scantius","Scantius aegyptius",,21816822,"3/26/2019","10:51 AM PDT",,"3/26/2019 0:00",3,2019,"3/26/2019",17:51:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-31 05:35:15 UTC","2020-12-04 14:13:13 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/21816822","https://inaturalist-open-data.s3.amazonaws.com/photos/33795994/medium.jpeg?1554009219",3,0,FALSE,,0,,,
"303","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.85551,-118.41521,,,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,21817616,"3/26/2019","11:49 AM PDT",,"3/26/2019 0:00",3,2019,"3/26/2019",18:49:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-31 06:24:16 UTC","2020-04-23 22:33:32 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21817616","https://inaturalist-open-data.s3.amazonaws.com/photos/33797800/medium.jpeg?1554012500",0,0,FALSE,,0,,,
"304","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.869835,-118.4950467,,,,,FALSE,,,"Armored Scale Insects","Diaspididae","Armored Scale Insects","Insecta",48093,"Hemiptera",,,,21824723,"3/27/2019","10:27 AM PDT",,"3/27/2019 0:00",3,2019,"3/27/2019",17:27:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-03-31 13:44:14 UTC","2020-04-23 22:27:11 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21824723","https://inaturalist-open-data.s3.amazonaws.com/photos/33810391/medium.jpeg?1554039317",0,0,FALSE,,0,,"Diaspididae",
"305","occurrence","iNaturalist","Los Angeles County, US-CA, US","San Clemente",32.8790574,-118.4557323,5,5,,,FALSE,,,"Typical Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,21881532,"Sun Mar 31","2019 11:57:35 GMT-0700","(PDT)","3/31/2019 0:00",3,2019,"3/31/2019",18:57:35,"UTC","Pacific Time (US & Canada)","empid","2019-04-01 19:02:57 UTC","2019-11-18 02:17:20 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21881532","https://inaturalist-open-data.s3.amazonaws.com/photos/33901780/medium.jpg?1554145379",1,0,FALSE,3,0,,,
"306","occurrence","iNaturalist","Los Angeles County, US-CA, US","San Clemente",32.8790561,-118.4557328,5,5,,,FALSE,,,,"Aphidoidea",,"Insecta",52380,"Hemiptera",,,,21881535,"Sun Mar 31","2019 11:58:32 GMT-0700","(PDT)","3/31/2019 0:00",3,2019,"3/31/2019",18:58:32,"UTC","Pacific Time (US & Canada)","empid","2019-04-01 19:03:05 UTC","2019-07-03 04:09:04 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21881535","https://inaturalist-open-data.s3.amazonaws.com/photos/33901787/medium.jpg?1554145386",0,0,FALSE,3,0,,,
"307","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.868175,-118.489555,,,,,FALSE,,,"Heraeus coquilletti","Heraeus coquilletti",,"Insecta",296360,"Hemiptera","Heraeus","Heraeus coquilletti",,21908435,"3/28/2019","10:37 AM PDT",,"3/28/2019 0:00",3,2019,"3/28/2019",17:37:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-04-02 14:08:50 UTC","2021-01-19 03:39:32 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/21908435","https://inaturalist-open-data.s3.amazonaws.com/photos/33947263/medium.jpeg?1554212802",1,0,FALSE,,0,,,
"308","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.86808667,-118.4892433,,,,,FALSE,,,"Corythucha","Corythucha",,"Insecta",60787,"Hemiptera","Corythucha",,,21918226,"3/28/2019","2:29 PM PDT",,"3/28/2019 0:00",3,2019,"3/28/2019",21:29:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-04-02 19:22:23 UTC","2020-04-23 22:13:44 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21918226","https://inaturalist-open-data.s3.amazonaws.com/photos/33949825/medium.jpeg?1554216274",1,0,FALSE,,0,,,
"309","occurrence","iNaturalist","Los Angeles, California, United States","San Clemente",32.86836833,-118.4888617,,,,,FALSE,,,"Green Peach Aphid","Myzus persicae","Green Peach Aphid","Insecta",243745,"Hemiptera","Myzus","Myzus persicae",,21918231,"3/28/2019","2:57 PM PDT",,"3/28/2019 0:00",3,2019,"3/28/2019",21:57:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-04-02 19:22:28 UTC","2021-02-23 15:42:08 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/21918231","https://inaturalist-open-data.s3.amazonaws.com/photos/33949976/medium.jpeg?1554216439",1,0,FALSE,,0,,,
"310","occurrence","iNaturalist","Los Angeles County, CA, USA","San Clemente",32.86801833,-118.4892,,,,,FALSE,,,"Four-spurred Assassin Bug","Zelus tetracanthus","Four-spurred Assassin Bug","Insecta",334038,"Hemiptera","Zelus","Zelus tetracanthus",,21918243,"3/28/2019","2:16 PM PDT",,"3/28/2019 0:00",3,2019,"3/28/2019",21:16:00,"UTC","Pacific Time (US & Canada)","cedric_lee","2019-04-02 19:22:40 UTC","2020-06-09 03:45:02 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/21918243","https://inaturalist-open-data.s3.amazonaws.com/photos/33963812/medium.jpeg?1554232393",1,0,FALSE,,0,,,
"311","occurrence","iNaturalist","316 Sunny Lane, Avalon, CA 90704, USA","Santa Catalina",33.34217072,-118.3282547,,,,,FALSE,"gps","gps","Leaf-footed Bugs","Hypselonotini",,"Insecta",874133,"Hemiptera",,,,22223999,"4/8/2019","11:11:17 AM PDT",,"4/8/2019 0:00",4,2019,"4/8/2019",18:11:17,"UTC","Pacific Time (US & Canada)","jeanshelton","2019-04-09 03:12:13 UTC","2020-01-24 05:04:06 UTC","needs_id",,"https://www.inaturalist.org/observations/22223999","https://static.inaturalist.org/photos/34413451/medium.jpeg?1554779561",1,0,FALSE,2,0,,,
"312","occurrence","iNaturalist","Whites Landing Road, Avalon, CA 90704, USA","Santa Catalina",33.39286637,-118.3706152,9,9,,,FALSE,"gps","gps","Murgantia histrionica","Murgantia histrionica","Harlequin Bug","Insecta",56756,"Hemiptera","Murgantia","Murgantia histrionica",,22736923,"4/18/2019","2:50:00 PM PDT",,"4/18/2019 0:00",4,2019,"4/18/2019",21:50:00,"UTC","Pacific Time (US & Canada)","bjdion","2019-04-20 01:59:52 UTC","2019-07-19 22:50:13 UTC","research","CC-BY-NC-SA","https://www.inaturalist.org/observations/22736923","https://inaturalist-open-data.s3.amazonaws.com/photos/35235900/medium.jpeg?1555725594",3,0,FALSE,2,0,"Murgantia histrionica","Pentatomidae","Murgantia"
"313","occurrence","iNaturalist","1 Whites Landing Road, Avalon, CA 90704, USA","Santa Catalina",33.38986025,-118.3733463,7,7,,,FALSE,,,"Uroleucon","Uroleucon",,"Insecta",84469,"Hemiptera","Uroleucon",,,22736987,"4/19/2019","10:42:00 AM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",17:42:00,"UTC","Pacific Time (US & Canada)","bjdion","2019-04-20 02:00:53 UTC","2019-04-24 17:25:53 UTC","needs_id","CC-BY-NC-SA","https://www.inaturalist.org/observations/22736987","https://inaturalist-open-data.s3.amazonaws.com/photos/35235997/medium.jpeg?1555725661",1,0,FALSE,2,0,,,
"314","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01791397,-119.6837797,68,68,,,FALSE,,,"Manzanita Leafgall Aphid","Tamalia coweni","Manzanita Leafgall Aphid","Insecta",49046,"Hemiptera","Tamalia","Tamalia coweni",,22759072,"4/19/2019","12:32 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",19:32:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 15:44:22 UTC","2019-07-06 07:57:16 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/22759072","https://inaturalist-open-data.s3.amazonaws.com/photos/35264639/medium.jpeg?1555770666",1,0,FALSE,,0,"Tamalia coweni","Aphididae","Tamalia"
"315","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01829636,-119.6808717,31,31,,,FALSE,,,"Mediterranean Seed Bug","Xanthochilus saturnius","Mediterranean Seed Bug","Insecta",325933,"Hemiptera","Xanthochilus","Xanthochilus saturnius",,22759101,"4/19/2019","1:38 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",20:38:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 15:44:38 UTC","2019-04-20 15:44:38 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22759101","https://inaturalist-open-data.s3.amazonaws.com/photos/35265094/medium.jpeg?1555771066",0,0,FALSE,,0,,,
"316","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01796131,-119.683405,51,51,,,FALSE,,,"Corythucha incurvata","Corythucha incurvata","Toyon Lace Bug","Insecta",372439,"Hemiptera","Corythucha","Corythucha incurvata",,22761696,"4/19/2019","12:40 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",19:40:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 16:35:20 UTC","2019-04-20 16:35:20 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22761696","https://inaturalist-open-data.s3.amazonaws.com/photos/35272018/medium.jpeg?1555776622",0,0,FALSE,,0,,,
"317","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01787239,-119.6832012,50,50,,,FALSE,,,"Lopidea","Lopidea marginata","Margined Scarlet Plant Bug","Insecta",464989,"Hemiptera","Lopidea","Lopidea marginata",,22761701,"4/19/2019","12:50 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",19:50:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 16:35:23 UTC","2021-06-30 03:25:14 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22761701","https://inaturalist-open-data.s3.amazonaws.com/photos/35272086/medium.jpeg?1555776672",1,0,FALSE,,0,,,
"318","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01808669,-119.6812206,29,29,,,FALSE,,,"Squash Bug","Anasa tristis","Squash Bug","Insecta",143660,"Hemiptera","Anasa","Anasa tristis",,22763662,"4/19/2019","2:14 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",21:14:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 17:10:15 UTC","2019-04-21 00:00:01 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22763662","https://inaturalist-open-data.s3.amazonaws.com/photos/35274912/medium.jpeg?1555778976",1,0,FALSE,,0,,,
"319","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01780496,-119.6816038,38,38,,,FALSE,,,"Aphids","Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,22763673,"4/19/2019","2:36 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",21:36:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 17:10:21 UTC","2019-04-20 17:10:21 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22763673","https://inaturalist-open-data.s3.amazonaws.com/photos/35275039/medium.jpeg?1555779065",0,0,FALSE,,0,,,
"320","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01790072,-119.6824295,50,50,,,FALSE,,,"Giant Willow Aphid","Tuberolachnus salignus","Giant Willow Aphid","Insecta",354036,"Hemiptera","Tuberolachnus","Tuberolachnus salignus",,22763675,"4/19/2019","2:39 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",21:39:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 17:10:23 UTC","2019-07-11 02:23:01 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/22763675","https://inaturalist-open-data.s3.amazonaws.com/photos/35275056/medium.jpeg?1555779074",2,0,FALSE,,0,,,
"321","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01866549,-119.6834165,42,42,,,FALSE,,,"Macrosiphoniella ludovicianae","Macrosiphoniella ludovicianae",,"Insecta",454486,"Hemiptera","Macrosiphoniella","Macrosiphoniella ludovicianae",,22763676,"4/19/2019","2:42 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",21:42:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 17:10:24 UTC","2019-04-23 03:46:57 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22763676","https://inaturalist-open-data.s3.amazonaws.com/photos/35275083/medium.jpeg?1555779090",1,0,FALSE,,0,,,
"322","occurrence","iNaturalist","Santa Barbara County, CA, USA","Santa Cruz",34.01863881,-119.6834487,62,62,,,FALSE,,,"Phylinae","Phylinae",,"Insecta",146871,"Hemiptera",,,,22763677,"4/19/2019","2:43 PM PDT",,"4/19/2019 0:00",4,2019,"4/19/2019",21:43:00,"UTC","Pacific Time (US & Canada)","dlbowls","2019-04-20 17:10:24 UTC","2019-04-24 15:01:35 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/22763677","https://inaturalist-open-data.s3.amazonaws.com/photos/35275107/medium.jpeg?1555779104",1,0,FALSE,,0,,,
"323","occurrence","iNaturalist","Wilson Cove NRO","San Clemente",32.9960082,-118.5517814,6,6,,,FALSE,"gps","gps","Tropiduchidae","Tropiduchidae","Tropiduchid Planthoppers","Insecta",129579,"Hemiptera",,,,22869088,"4/12/2019","6:00:48 PM PDT",,"4/12/2019 0:00",4,2019,"4/13/2019",01:00:48,"UTC","Pacific Time (US & Canada)","pileated","2019-04-22 06:26:34 UTC","2020-04-01 01:14:02 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/22869088","https://inaturalist-open-data.s3.amazonaws.com/photos/35448807/medium.jpg?1555914396",1,0,FALSE,2,0,,,
"324","occurrence","iNaturalist","Los Angeles County, US-CA, US","San Clemente",32.86822128,-118.4892197,,,,,FALSE,"gps","gps","Corythucha","Corythucha",,"Insecta",60787,"Hemiptera","Corythucha",,,22869105,"4/11/2019","10:13:28 AM PDT",,"4/11/2019 0:00",4,2019,"4/11/2019",17:13:28,"UTC","Pacific Time (US & Canada)","pileated","2019-04-22 06:27:25 UTC","2020-04-23 18:20:58 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/22869105","https://inaturalist-open-data.s3.amazonaws.com/photos/35448854/medium.jpg?1555914447",0,0,FALSE,2,0,,,
"325","occurrence","iNaturalist","Los Angeles, California, United States","Santa Catalina",33.39688667,-118.4104533,,,,,FALSE,,,"California Bee Assassin","Apiomerus californicus","California Bee Assassin","Insecta",244845,"Hemiptera","Apiomerus","Apiomerus californicus",,22959048,"4/4/2019","3:52 PM PDT",,"4/4/2019 0:00",4,2019,"4/4/2019",22:52:00,"UTC","Pacific Time (US & Canada)","naturenate","2019-04-23 20:01:32 UTC","2020-12-20 18:18:10 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/22959048","https://static.inaturalist.org/photos/35585832/medium.jpeg?1556048232",1,0,FALSE,,0,,,
"326","occurrence","iNaturalist","Unnamed Road, California, USA","San Clemente",32.82559967,-118.359024,,,,,FALSE,"gps","gps","Leaf-footed Bugs and Allies","Coreoidea","Leaf-footed Bugs and Allies","Insecta",51776,"Hemiptera",,,,23038925,"4/14/2019","3:10:41 PM PDT",,"4/14/2019 0:00",4,2019,"4/14/2019",22:10:41,"UTC","Pacific Time (US & Canada)","pileated","2019-04-25 06:22:09 UTC","2020-04-23 18:20:20 UTC","needs_id","CC-BY","https://www.inaturalist.org/observations/23038925","https://inaturalist-open-data.s3.amazonaws.com/photos/35716450/medium.jpg?1556173332",1,0,FALSE,2,0,,,
"327","occurrence","iNaturalist","Los Angeles County, CA, USA","San Clemente",32.91024736,-118.5289404,309,309,,,FALSE,,,"Common Water Strider","Aquarius remigis","Common Water Strider","Insecta",59651,"Hemiptera","Aquarius","Aquarius remigis",,23432163,"4/26/2019","8:37 AM PDT",,"4/26/2019 0:00",4,2019,"4/26/2019",15:37:00,"UTC","Pacific Time (US & Canada)","blake911","2019-04-27 18:30:12 UTC","2020-11-22 15:06:57 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/23432163","https://inaturalist-open-data.s3.amazonaws.com/photos/36281709/medium.jpeg?1556388875",1,0,FALSE,,0,"Aquarius remigis","Gerridae","Aquarius"
"328","occurrence","iNaturalist","Los Angeles County, US-CA, US","Santa Catalina",33.37491394,-118.4778044,10,10,,,FALSE,,,"Hypselonotini","Hypselonotini",,"Insecta",874133,"Hemiptera",,,,23444362,"Thu Apr 25","2019 13:41:01 GMT-0700","(PDT)","4/25/2019 0:00",4,2019,"4/25/2019",20:41:01,"UTC","Pacific Time (US & Canada)","parisrebl","2019-04-27 19:17:52 UTC","2020-01-23 18:01:50 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/23444362","https://inaturalist-open-data.s3.amazonaws.com/photos/36313640/medium.jpg?1556393861",2,0,FALSE,3,0,,,
"329","occurrence","iNaturalist","Los Angeles County, US-CA, US","Santa Catalina",33.32885601,-118.3344423,7,7,,,FALSE,,,"California Bee Assassin","Apiomerus californicus","California Bee Assassin","Insecta",244845,"Hemiptera","Apiomerus","Apiomerus californicus",,23537460,"4/27/2019","4:20:06 PM PDT",,"4/27/2019 0:00",4,2019,"4/27/2019",23:20:06,"UTC","Pacific Time (US & Canada)","jeanshelton","2019-04-28 01:53:10 UTC","2020-12-20 18:51:53 UTC","research",,"https://www.inaturalist.org/observations/23537460","https://static.inaturalist.org/photos/36446423/medium.jpeg?1556416393",1,0,FALSE,2,0,,,
"330","occurrence","iNaturalist","Los Angeles County, US-CA, US","Santa Catalina",33.37500455,-118.4773811,10,10,,,FALSE,,,"Murgantia histrionica","Murgantia histrionica","Harlequin Bug","Insecta",56756,"Hemiptera","Murgantia","Murgantia histrionica",,23578652,"Sat Apr 27","2019 16:43:44 GMT-0700","(PDT)","4/27/2019 0:00",4,2019,"4/27/2019",23:43:44,"UTC","Pacific Time (US & Canada)","parisrebl","2019-04-28 06:12:40 UTC","2019-07-18 16:48:50 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/23578652","https://inaturalist-open-data.s3.amazonaws.com/photos/36510313/medium.jpg?1556431967",1,0,FALSE,3,0,"Murgantia histrionica","Pentatomidae","Murgantia"
"331","occurrence","iNaturalist","Los Angeles County, US-CA, US","Santa Catalina",33.37645889,-118.4738135,10,10,,,FALSE,,,"Common Water Strider","Aquarius remigis","Common Water Strider","Insecta",59651,"Hemiptera","Aquarius","Aquarius remigis",,23579232,"Sat Apr 27","2019 17:12:22 GMT-0700","(PDT)","4/27/2019 0:00",4,2019,"4/28/2019",00:12:22,"UTC","Pacific Time (US & Canada)","parisrebl","2019-04-28 06:18:22 UTC","2020-11-22 15:04:36 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/23579232","https://inaturalist-open-data.s3.amazonaws.com/photos/36511148/medium.jpg?1556432311",1,0,FALSE,3,0,"Aquarius remigis","Gerridae","Aquarius"
"332","occurrence","iNaturalist","San Clemente Island Underwater Range, , CA, US","San Clemente",32.95194605,-118.5273091,5,5,,,FALSE,,,,"Aphididae","Aphids","Insecta",52381,"Hemiptera",,,,23635106,"Sat Apr 27","2019 16:44:10 GMT-0700","(PDT)","4/27/2019 0:00",4,2019,"4/27/2019",23:44:10,"UTC","Pacific Time (US & Canada)","empid","2019-04-28 14:38:42 UTC","2019-04-28 14:38:49 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/23635106","https://inaturalist-open-data.s3.amazonaws.com/photos/36588209/medium.jpg?1556462324",0,0,FALSE,3,0,,,
"333","occurrence","iNaturalist","Channel Islands National Park, , CA, US","Santa Cruz",33.96564435,-119.7576801,324,324,,,FALSE,,,"California Bordered Plant Bug","Largus californicus","California Bordered Plant Bug","Insecta",52986,"Hemiptera","Largus","Largus californicus",,23647740,"Sat Apr 27","2019 13:15:59 GMT-0700","(PDT)","4/27/2019 0:00",4,2019,"4/27/2019",20:15:59,"UTC","Pacific Time (US & Canada)","sraskin","2019-04-28 15:29:17 UTC","2020-03-17 22:06:37 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/23647740","https://inaturalist-open-data.s3.amazonaws.com/photos/36605156/medium.jpg?1556465370",1,0,FALSE,3,0,,,
"334","occurrence","iNaturalist","100 Avalon Cyn Rd, Avalon, CA 90704, USA","Santa Catalina",33.32890701,-118.3344421,,,,,FALSE,"gps","gps","California Bee Assassin","Apiomerus californicus","California Bee Assassin","Insecta",244845,"Hemiptera","Apiomerus","Apiomerus californicus",,23670971,"4/27/2019","4:21:20 PM PDT",,"4/27/2019 0:00",4,2019,"4/27/2019",23:21:20,"UTC","Pacific Time (US & Canada)","jeanshelton","2019-04-28 16:52:06 UTC","2020-12-20 18:54:32 UTC","research",,"https://www.inaturalist.org/observations/23670971","https://static.inaturalist.org/photos/36636843/medium.jpeg?1556470329",1,0,FALSE,2,0,,,
"335","occurrence","iNaturalist","Los Angeles County, US-CA, US","Santa Catalina",33.3576271,-118.3603592,5,5,,,FALSE,,,"Potato Aphid","Macrosiphum euphorbiae","Potato Aphid","Insecta",53859,"Hemiptera","Macrosiphum","Macrosiphum euphorbiae",,23813939,"Sun Apr 28","2019 17:08:38 GMT-0700","(PDT)","4/28/2019 0:00",4,2019,"4/29/2019",00:08:38,"UTC","Pacific Time (US & Canada)","parisrebl","2019-04-29 02:00:13 UTC","2019-04-29 02:22:55 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/23813939","https://inaturalist-open-data.s3.amazonaws.com/photos/36848284/medium.jpg?1556503217",1,0,FALSE,3,0,,,
